actionFeedbackNumber,actionEmployeeNum,progressStartTime,progressFinishTime
5405,41,2017-10-24 07:16:29.380,2017-10-28 02:00:58.200
5406,1,2019-01-23 15:12:40.650,2019-01-28 07:17:22.830
5407,33,2018-03-02 08:32:20.270,2018-04-13 05:08:59.400
5408,4,2017-02-07 06:43:10.020,2017-03-28 17:56:50.480
5410,46,2017-08-21 17:10:53.960,2017-09-29 21:31:58.340
5411,15,2019-08-26 18:24:16.360,2019-09-17 17:22:35.650
5412,27,2019-06-30 16:58:24.900,
5413,6,2018-08-07 01:43:53.730,2018-09-24 12:00:06.380
5414,14,2018-12-30 18:11:29.190,2019-02-05 16:30:49.060
5415,44,2019-02-18 22:54:48.070,2019-02-21 15:12:01.950
5416,14,2019-05-18 17:27:41.480,2019-05-20 15:24:22.360
5417,47,2017-09-08 21:57:59.980,2017-10-06 06:44:53.390
5418,27,2018-10-29 16:01:11.160,2018-12-02 09:18:10.900
5419,29,2017-12-31 03:47:30.570,2018-01-18 22:48:13.630
5420,6,2018-08-25 14:02:19.160,
5421,42,2019-07-13 17:23:51.470,2019-07-31 06:22:45.320
5422,2,2018-04-25 11:32:03.880,2018-05-04 04:07:41.180
5423,23,2019-04-01 21:32:32.930,
5425,10,2018-12-23 11:06:40.470,2019-02-09 23:40:37.800
5426,38,2017-08-24 02:16:58.530,2017-09-15 21:09:57.170
5427,49,2017-12-25 00:54:18.380,
5428,9,2019-11-29 14:06:09.470,
5429,46,2017-11-11 18:30:55.930,2017-12-06 23:54:30.800
5430,9,2019-01-24 00:14:28.060,2019-02-15 03:36:32.230
5431,9,2018-12-24 14:37:50.830,2019-02-01 09:29:26.430
5432,25,2018-04-26 23:40:13.350,2018-05-11 02:14:36.880
5433,1,2017-01-23 04:21:31.010,2017-02-18 09:56:21.620
5434,8,2019-07-28 18:22:40.980,2019-08-05 11:53:40.520
5435,21,2019-07-06 23:54:35.710,2019-07-22 22:48:14.870
5436,29,2018-07-10 11:30:08.170,2018-08-01 15:16:59.220
5437,7,2018-04-05 03:28:33.820,2018-05-23 10:24:58.900
5438,28,2017-09-01 20:23:29.270,
5439,15,2018-03-13 20:57:41.960,2018-03-27 14:57:15.830
5440,19,2018-08-26 02:05:38.030,2018-10-07 03:04:39.000
5441,23,2019-07-11 23:55:38.480,2019-08-19 19:57:47.800
5442,13,2019-02-23 23:58:01.500,2019-03-18 04:20:52.680
5443,40,2017-05-29 03:22:30.640,2017-07-10 21:07:22.650
5444,9,2017-07-21 17:07:40.870,2017-08-05 21:28:24.820
5445,33,2019-05-05 22:27:43.880,2019-05-11 18:52:18.860
5446,48,2019-11-21 00:14:27.230,
5447,37,2017-11-26 02:11:39.620,
5448,18,2017-12-15 08:40:26.500,2018-01-10 00:39:29.960
5449,18,2017-02-01 01:38:47.810,2017-02-10 13:40:49.470
5450,15,2018-10-08 05:36:51.630,2018-11-04 12:14:17.900
5451,29,2019-11-01 11:29:42.180,
5452,45,2019-03-27 16:32:43.120,2019-05-07 13:44:59.710
5453,50,2019-02-02 07:43:02.210,
5454,43,2017-11-13 07:18:27.410,2017-12-05 23:21:13.400
5455,17,2018-11-09 09:22:31.990,
5456,21,2018-02-18 04:53:04.310,
5457,38,2018-12-15 08:58:24.390,2019-01-13 20:50:12.080
5458,4,2018-04-14 12:28:45.770,2018-05-15 19:02:06.210
5459,43,2019-09-18 01:40:56.900,2019-10-03 02:18:40.300
5460,4,2019-12-05 05:43:43.430,2020-01-06 18:24:40.550
5461,8,2019-03-27 18:08:33.260,2019-05-02 20:07:07.850
5462,25,2017-02-03 21:45:38.580,2017-02-14 10:10:50.750
5463,8,2018-10-12 08:19:43.190,
5464,15,2019-05-26 20:56:08.480,2019-06-17 10:21:28.590
5465,8,2018-10-03 03:04:20.170,2018-11-06 08:03:50.670
5466,23,2017-04-08 08:25:02.070,2017-04-26 23:19:49.300
5467,26,2019-07-28 06:14:37.020,2019-09-15 11:37:26.470
5468,8,2018-07-06 15:18:30.660,2018-07-21 19:46:20.590
5469,8,2018-06-24 17:17:33.480,2018-08-12 02:58:55.310
5470,16,2017-04-22 07:25:10.250,2017-04-26 06:18:59.470
5471,14,2017-04-25 17:02:56.290,2017-05-12 16:28:07.670
5472,19,2018-04-16 23:18:05.150,2018-05-28 18:11:49.970
5473,15,2018-12-13 08:44:18.280,
5474,10,2017-10-16 20:35:07.060,2017-12-03 10:27:21.700
5475,15,2019-01-30 11:23:13.490,2019-02-15 13:11:07.320
5476,30,2019-01-10 14:39:34.770,2019-02-18 15:47:17.090
5477,13,2017-04-14 15:30:13.430,2017-04-28 17:03:36.840
5478,14,2018-12-13 03:40:02.420,
5479,8,2018-12-05 00:12:23.860,2019-01-09 03:32:49.450
5480,12,2019-03-25 13:54:10.720,
5481,1,2019-12-14 19:46:47.700,
5482,31,2019-11-10 19:27:46.680,
5483,42,2019-11-18 01:04:17.290,
5484,7,2018-11-02 01:58:33.250,2018-11-06 11:28:23.130
5485,31,2019-03-30 22:58:54.950,2019-05-07 13:54:45.370
5486,15,2017-08-07 10:12:41.920,2017-09-04 14:46:01.710
5487,26,2018-11-27 04:32:06.240,2018-11-27 21:08:05.340
5488,9,2018-08-13 14:31:01.810,2018-09-01 02:44:14.700
5489,41,2017-07-11 23:13:41.890,2017-07-30 23:52:48.220
5490,1,2018-08-02 08:57:12.250,
5491,41,2017-06-21 18:01:58.150,2017-07-25 16:50:42.960
5492,4,2017-10-19 03:24:12.370,2017-12-05 10:23:52.040
5493,16,2017-09-27 05:45:45.390,2017-10-19 08:07:18.320
5495,17,2019-06-17 15:08:19.880,2019-07-06 05:33:23.200
5497,8,,
5498,26,2018-04-15 13:31:49.080,2018-05-20 05:20:19.490
5499,22,2019-10-20 06:07:59.200,2019-11-11 06:31:34.940
5500,11,2017-12-05 08:41:44.680,2018-01-17 10:30:32.970
5501,22,2017-07-25 06:08:47.100,2017-08-10 00:41:58.050
5502,39,2019-05-06 21:45:44.580,
5503,26,2017-01-22 00:08:26.820,2017-03-01 21:51:40.090
5504,8,2019-11-25 05:57:32.190,2019-12-20 06:55:45.740
5505,26,2018-10-10 13:26:29.430,2018-10-17 14:23:42.600
5506,10,2018-08-26 15:45:39.120,2018-09-04 06:53:47.380
5507,33,2017-02-05 22:56:30.340,
5509,9,2018-09-28 12:16:36.370,2018-10-09 09:56:15.290
5510,38,2018-10-18 23:16:43.600,
5511,9,2018-03-27 02:29:50.180,2018-04-23 08:54:32.260
5512,24,2018-05-21 09:13:52.670,2018-05-21 11:11:06.220
5513,42,2017-10-08 03:26:33.790,2017-11-09 12:22:21.360
5514,31,2017-04-22 02:19:52.930,2017-06-07 22:15:53.550
5515,3,2017-09-18 07:17:14.850,2017-09-19 19:35:38.990
5516,22,2019-02-09 09:24:25.300,
5517,16,2018-10-06 14:06:31.390,2018-11-12 20:54:52.520
5518,2,2017-03-02 02:18:20.490,2017-03-26 09:37:59.680
5519,35,2017-06-29 21:51:22.790,2017-07-13 02:57:57.840
5520,23,2018-03-21 16:01:45.870,2018-04-01 22:53:30.320
5521,47,2018-06-08 23:26:12.610,2018-07-22 11:14:40.430
5522,16,2017-05-12 21:46:19.340,2017-06-06 03:22:41.630
5523,7,2018-05-24 18:24:04.360,2018-06-01 14:52:34.470
5524,42,2017-06-04 12:01:06.280,2017-07-17 09:43:49.140
5525,25,2019-11-04 23:43:46.440,2019-12-06 06:22:59.570
5526,11,2018-05-22 22:21:58.360,
5527,33,2017-02-06 01:01:32.900,2017-02-27 16:27:57.160
5528,1,2018-04-06 14:53:15.320,2018-05-26 02:24:49.120
5529,44,2019-06-17 11:26:32.100,2019-07-29 23:25:35.820
5530,36,2019-02-15 01:36:26.620,2019-03-31 22:47:26.040
5531,25,2018-05-01 04:54:31.030,2018-05-08 04:22:57.490
5532,37,2019-01-14 06:42:58.680,2019-02-12 19:34:36.860
5533,42,2018-08-16 03:40:40.450,2018-08-18 18:47:56.300
5534,2,2017-08-20 15:28:07.100,2017-10-01 07:43:12.580
5535,40,2018-12-29 06:22:39.900,
5536,13,2018-12-14 15:13:54.150,2019-01-21 15:53:50.650
5538,16,2017-02-22 20:35:03.790,2017-03-24 09:21:04.650
5539,31,2017-12-29 21:29:18.510,2017-12-31 16:22:14.740
5540,21,2017-02-06 17:57:58.990,2017-03-22 12:00:24.370
5541,32,2018-11-08 19:30:17.930,2018-11-27 11:43:11.530
5542,36,2017-03-28 06:07:34.980,2017-04-10 15:36:12.520
5543,50,2019-02-10 23:13:37.110,2019-03-16 17:13:55.260
5544,4,2019-05-30 10:28:34.670,
5545,43,2019-10-27 11:34:33.620,2019-11-12 00:27:48.070
5546,17,2018-10-18 05:21:19.400,2018-11-12 21:56:44.070
5547,12,2018-11-18 23:31:21.570,
5548,6,2017-10-15 20:25:03.450,2017-11-28 02:28:19.340
5549,10,2018-06-02 06:55:44.720,2018-07-15 00:43:59.410
5550,46,2018-10-25 02:30:20.070,
5551,15,2017-10-02 22:37:48.040,
5552,9,2019-01-05 09:07:18.790,2019-01-29 11:13:54.520
5553,42,2019-07-18 19:22:21.390,2019-08-23 19:35:50.720
5554,50,2017-04-01 11:17:54.120,2017-04-02 14:04:45.240
5555,13,2018-06-20 11:13:52.680,
5556,5,2019-01-03 17:37:37.650,
5557,32,2017-10-26 14:00:58.160,2017-11-05 21:50:09.820
5558,34,2017-09-02 14:57:00.740,2017-10-05 01:36:51.800
5559,28,2017-02-14 16:45:28.060,2017-03-25 03:06:03.800
5560,15,2017-03-22 00:33:12.910,
5561,27,2017-09-02 07:15:01.980,2017-09-07 01:48:36.280
5563,47,2017-03-24 01:02:37.390,2017-05-03 11:07:29.740
5564,24,2018-07-12 22:58:27.460,2018-08-07 03:15:27.090
5565,13,2019-05-01 06:36:46.470,2019-05-15 09:54:02.920
5566,23,2019-05-01 04:48:48.140,2019-05-16 17:02:19.390
5567,33,2019-02-19 18:36:01.380,2019-03-14 14:27:08.690
5568,41,2019-08-13 00:20:57.710,2019-08-21 08:23:34.520
5569,42,2017-08-29 22:12:06.940,2017-09-01 02:44:44.690
5570,41,2019-02-26 23:21:35.160,
5571,16,2019-05-08 15:21:32.140,2019-05-15 02:50:02.810
5573,20,2019-12-12 09:36:19.960,2020-01-21 09:35:44.530
5574,14,2019-07-19 11:31:51.760,
5575,41,2019-09-30 21:36:50.140,2019-11-04 11:01:50.960
5576,12,2018-09-29 11:32:29.200,
5577,18,2018-08-21 07:39:22.900,2018-09-22 04:37:06.540
5578,4,2017-03-11 20:45:49.400,2017-03-19 11:13:16.840
5579,50,2018-01-29 02:30:19.830,2018-02-09 20:49:50.960
5580,9,2019-01-14 17:01:34.640,
5581,50,2017-05-29 07:52:26.210,2017-06-07 06:32:29.250
5582,28,2017-12-10 11:24:06.670,2017-12-26 09:53:02.010
5583,42,2019-02-12 13:29:57.400,2019-03-21 11:53:32.370
5584,48,2017-02-23 09:54:25.020,2017-02-25 01:30:04.590
5585,22,2017-12-04 21:36:59.430,2018-01-20 03:11:19.220
5586,17,2017-06-23 04:42:44.670,2017-08-09 19:45:06.110
5587,45,2017-06-23 02:23:31.020,2017-06-27 01:51:54.550
5588,16,2019-08-30 08:57:55.780,2019-10-10 02:01:29.940
5589,39,2017-10-03 12:57:54.270,2017-10-09 18:18:35.040
5590,36,2017-08-25 19:53:34.820,2017-09-06 11:28:20.710
5591,31,2018-06-09 14:45:15.970,2018-07-01 14:37:02.010
5592,22,2017-11-20 17:32:59.580,2017-11-22 13:56:25.710
5593,12,2018-01-06 17:15:47.640,2018-02-22 23:29:19.980
5594,17,2017-05-17 04:16:58.770,2017-05-30 04:05:50.320
5595,17,2017-07-31 01:21:37.880,2017-09-05 00:59:14.440
5596,17,2019-10-16 17:25:55.490,
5597,39,2019-02-24 03:49:10.990,2019-03-03 01:57:29.290
5598,17,2018-09-07 13:50:33.360,2018-10-05 20:06:03.530
5599,41,2019-06-28 00:30:54.840,2019-07-20 15:07:20.660
5600,9,2017-08-04 02:41:53.730,2017-09-02 18:26:57.810
5602,17,2018-03-19 18:30:20.090,2018-04-18 17:27:47.370
5603,17,2017-07-07 23:11:49.030,
5604,19,2017-07-11 20:23:01.010,2017-08-08 00:55:27.980
5605,30,,
5606,20,2017-04-08 07:00:24.690,2017-05-05 02:05:55.580
5607,34,2017-01-28 20:07:52.550,2017-03-01 15:28:23.840
5608,28,2017-01-22 06:49:37.060,
5609,10,2018-01-31 15:33:05.790,2018-03-21 00:38:50.960
5610,2,2017-01-22 13:40:27.090,
5611,38,2019-06-18 05:14:54.120,2019-07-25 17:27:47.270
5612,29,2019-05-23 17:33:39.160,2019-05-23 23:37:59.420
5613,35,2019-11-16 12:27:12.670,
5614,9,2018-12-23 01:13:41.630,2019-01-10 17:05:43.300
5615,16,2017-07-04 10:44:14.220,
5616,50,2017-08-07 04:32:45.630,2017-08-22 03:27:19.490
5617,40,2017-12-08 23:01:41.410,2017-12-11 07:32:36.800
5618,49,2017-12-10 08:18:20.440,
5619,2,2018-12-25 19:35:46.120,2019-01-16 12:22:36.280
5622,40,2018-11-01 00:31:53.420,2018-12-02 08:28:02.960
5623,2,2019-07-31 01:42:01.880,2019-08-10 15:09:02.430
5624,6,2018-11-09 06:09:02.590,
5625,11,2018-02-09 22:50:30.000,
5626,44,2017-09-06 00:50:18.040,2017-10-03 16:30:27.740
5627,33,2017-12-20 04:04:00.000,2018-01-31 08:57:46.540
5628,3,2018-02-25 15:47:59.910,2018-03-20 12:50:31.210
5629,21,2018-02-13 00:52:20.060,2018-02-17 16:00:32.820
5630,40,2019-06-06 11:32:24.270,2019-07-21 23:42:36.900
5631,23,2018-08-02 00:20:02.870,2018-08-03 18:33:33.620
5632,18,2017-10-17 23:26:58.500,2017-10-18 16:50:16.130
5633,13,2017-12-09 01:32:23.880,2018-01-25 11:06:54.370
5634,18,2017-07-17 17:36:06.590,2017-08-09 05:03:48.820
5635,24,2017-08-09 07:12:17.260,2017-08-16 02:04:57.110
5636,29,2018-07-30 18:16:44.200,2018-09-01 13:22:38.400
5637,9,2018-11-20 08:05:59.530,2018-11-23 02:10:28.690
5638,23,2019-02-16 05:07:24.780,2019-02-20 12:39:02.780
5639,19,2017-07-27 09:02:15.640,2017-08-27 00:40:15.330
5640,2,2019-09-01 11:40:10.480,2019-10-21 04:37:05.370
5641,18,2017-03-20 05:56:09.210,
5642,17,2019-07-30 01:21:22.640,
5643,18,2017-08-01 01:46:45.600,
5644,38,2017-07-05 15:06:03.940,2017-07-29 17:48:04.730
5645,10,2018-08-11 16:59:37.870,2018-09-01 10:59:15.880
5646,2,2018-08-09 00:14:56.290,
5647,38,2017-05-09 14:33:32.820,2017-06-26 13:58:30.700
5648,43,2017-07-06 07:19:32.810,
5650,45,2019-09-01 09:41:02.010,2019-10-13 12:38:20.210
5651,12,2019-02-06 20:52:52.780,2019-02-16 09:43:34.070
5653,10,2018-04-20 02:13:04.620,2018-05-17 17:38:13.950
5654,50,2019-10-01 02:53:16.580,2019-11-19 07:32:29.760
5655,19,2019-05-14 02:00:48.560,2019-06-16 07:45:26.740
5656,45,2018-06-10 04:04:12.730,
5657,20,2019-06-27 21:32:37.860,2019-07-03 03:38:12.880
5659,10,2017-12-23 06:56:47.360,2018-01-21 17:33:49.470
5660,36,2018-11-02 20:33:34.450,2018-11-19 06:25:17.770
5661,38,2018-06-30 16:32:22.180,2018-08-14 02:20:09.570
5662,31,2018-05-28 12:17:19.310,2018-06-26 18:31:01.190
5663,10,2019-06-25 23:39:42.780,2019-07-26 05:39:14.230
5664,20,2018-05-26 19:46:44.170,2018-05-27 03:54:51.790
5665,10,2018-03-18 06:31:21.800,
5666,47,2017-09-30 18:08:51.030,2017-11-05 19:08:30.270
5667,17,2018-10-13 18:44:37.380,2018-11-09 16:39:52.500
5668,5,2017-06-29 06:14:31.770,2017-07-13 13:04:54.590
5669,46,2019-01-15 16:35:46.700,2019-02-13 07:38:33.370
5670,37,2019-09-07 15:58:26.820,2019-09-16 21:52:39.650
5671,36,2018-06-30 12:57:52.510,2018-07-09 23:46:40.240
5673,30,2018-02-07 15:01:49.370,2018-03-02 14:16:36.650
5674,50,2018-01-16 13:47:33.670,2018-02-25 14:07:07.070
5675,19,2018-07-31 23:37:34.630,2018-08-03 08:19:17.370
5676,11,2018-07-06 00:10:33.730,2018-07-09 22:20:38.930
5677,8,2018-05-17 14:43:44.410,2018-06-25 10:10:01.380
5678,15,2019-10-07 00:44:54.410,2019-10-26 17:19:05.400
5679,8,2019-01-14 10:31:40.200,2019-02-10 00:01:48.050
5680,9,2018-07-26 00:21:32.790,2018-08-06 20:00:05.460
5681,7,2017-05-20 15:00:55.000,
5682,41,2019-01-01 05:09:08.470,2019-02-02 06:22:41.190
5683,1,2017-10-06 16:05:04.660,
5684,27,2019-01-02 17:51:35.150,2019-02-01 23:46:21.300
5685,29,2019-10-22 00:04:55.530,2019-11-17 14:54:18.520
5686,10,2019-04-28 11:50:30.420,2019-05-03 05:56:58.570
5687,19,2019-11-28 16:02:08.550,
5688,10,2019-01-17 16:37:46.170,2019-02-04 02:19:19.660
5689,10,2018-04-09 12:24:31.910,
5690,30,2018-01-10 15:56:38.930,2018-02-25 17:01:56.540
5691,9,2018-10-17 08:51:23.220,2018-11-17 04:56:13.240
5692,6,2018-03-29 21:15:52.990,2018-05-16 22:29:58.960
5693,15,2018-08-27 02:52:30.850,2018-08-30 09:46:23.190
5694,33,2019-12-12 02:43:21.150,
5695,10,2019-12-04 22:20:10.020,
5696,7,2018-02-09 23:19:53.640,2018-02-13 17:08:38.930
5697,20,2019-03-04 06:05:56.020,2019-03-06 06:32:59.930
5698,14,2018-05-21 20:40:55.790,2018-06-19 08:23:01.560
5699,20,2017-08-15 20:14:10.170,
5700,2,2017-02-26 22:54:11.420,2017-03-25 03:38:36.150
5701,36,2018-07-05 22:39:51.470,
5702,34,2017-10-11 23:01:52.330,2017-10-30 16:40:33.470
5703,20,2017-01-19 09:55:41.240,2017-03-10 01:54:11.560
5704,16,2019-12-13 17:47:50.820,2019-12-31 10:38:11.080
5705,9,2018-02-14 20:10:10.990,2018-03-16 01:45:36.190
5708,26,2018-10-06 13:19:03.080,2018-11-20 03:42:38.310
5709,46,2019-05-02 03:48:40.280,2019-05-15 01:38:59.570
5710,32,2018-10-05 08:59:48.700,2018-11-14 05:05:15.980
5711,38,2018-09-02 17:22:35.360,2018-10-12 17:42:14.460
5712,11,2017-06-05 10:04:47.200,2017-06-22 09:40:04.520
5713,1,2017-07-20 15:46:29.680,2017-09-06 13:08:45.890
5715,11,2018-08-17 07:58:22.280,
5716,47,2019-07-10 12:26:10.900,2019-08-02 03:38:50.230
5717,31,2017-03-11 12:56:06.390,2017-03-29 13:05:46.590
5718,32,2017-06-15 16:14:16.360,2017-07-02 08:56:28.490
5720,47,2018-07-25 10:52:13.710,2018-08-04 10:40:08.390
5721,31,2018-06-11 15:44:32.260,2018-07-14 09:37:35.980
5722,21,2017-10-13 16:14:40.140,
5723,19,2018-05-27 23:57:20.870,2018-06-16 03:20:35.300
5724,16,2019-07-29 23:23:58.530,
5725,29,2018-08-16 12:01:11.670,2018-08-30 03:32:24.930
5726,11,2019-06-09 21:33:35.660,
5727,3,2019-11-20 20:42:41.860,
5728,48,2019-01-30 13:52:37.550,2019-02-03 12:11:17.270
5729,36,2018-10-05 09:02:01.760,2018-10-12 03:18:34.360
5731,2,2017-09-20 20:21:52.500,
5732,45,2017-12-28 20:37:02.740,2018-02-04 23:25:51.140
5733,6,2017-04-18 14:13:05.830,2017-05-21 22:57:38.990
5734,7,2018-05-06 18:46:27.820,2018-06-25 02:59:52.330
5735,11,2017-03-07 22:55:44.660,2017-04-18 03:23:14.980
5736,24,2019-03-28 04:16:15.100,
5737,44,2019-10-07 13:27:08.140,2019-10-14 02:09:40.970
5738,36,2017-10-27 18:56:21.360,
5739,19,2017-09-19 05:00:36.290,2017-10-23 02:29:44.390
5740,34,2017-08-03 12:12:52.780,2017-08-04 22:15:32.000
5741,23,2017-05-28 10:02:35.650,2017-07-06 12:51:53.120
5742,41,2018-07-30 01:42:40.980,2018-09-06 22:37:04.000
5743,18,2018-12-15 14:27:18.930,2019-01-09 05:35:26.240
5744,5,2017-01-27 17:27:40.340,
5745,12,2017-05-06 16:02:12.730,2017-06-22 01:02:32.170
5746,4,2019-04-16 21:31:49.770,2019-05-21 17:38:03.670
5747,5,2017-11-10 23:38:01.200,2017-11-28 11:40:24.530
5748,15,2017-06-29 22:09:41.460,
5749,4,2017-10-03 15:50:15.200,2017-10-05 22:35:53.000
5750,18,2019-09-12 02:09:47.090,2019-10-23 00:54:16.080
5751,27,2017-08-15 11:10:11.370,2017-08-27 09:24:50.670
5752,29,2019-06-10 22:14:32.930,
5753,22,2017-08-21 19:37:14.500,2017-10-05 15:31:42.910
5754,12,2018-05-13 16:48:40.700,2018-05-17 10:38:59.750
5755,21,2019-04-17 19:59:16.220,2019-04-23 07:16:35.730
5756,34,2019-04-09 23:15:46.790,2019-05-10 11:03:25.870
5757,15,2018-06-13 02:20:34.760,2018-07-03 01:08:24.000
5758,11,2019-11-26 12:03:25.800,2019-12-14 12:39:45.640
5759,12,2019-10-18 04:53:53.730,2019-11-23 04:26:36.500
5760,22,2019-05-27 05:57:35.120,2019-06-27 00:04:37.280
5761,11,2018-08-22 07:23:39.750,2018-09-23 07:09:21.230
5762,12,2017-10-22 02:01:25.520,2017-10-23 11:36:45.910
5763,41,2017-12-22 20:43:54.300,
5764,49,2018-08-27 01:39:19.460,2018-10-02 07:04:33.380
5765,31,2019-03-22 07:19:57.480,2019-05-01 19:55:10.710
5766,21,2019-01-09 06:56:39.540,2019-02-25 07:29:08.560
5767,50,2017-01-24 07:05:40.860,
5768,44,2019-01-19 06:45:56.950,2019-02-21 02:30:35.180
5769,22,2017-06-05 07:24:35.310,2017-06-10 18:53:30.740
5774,8,2018-04-14 23:55:58.140,2018-05-04 03:54:38.610
5775,12,2019-01-11 13:16:40.400,2019-01-22 01:45:49.410
5776,41,2018-05-01 19:37:54.340,2018-06-12 12:56:32.600
5777,36,2019-09-04 03:14:14.040,2019-10-05 21:44:46.920
5779,24,2018-07-01 08:48:13.750,2018-07-11 02:57:32.470
5780,25,2017-11-27 08:53:35.870,
5782,39,2018-01-06 05:55:37.680,2018-01-28 20:27:27.870
5783,45,2019-02-12 01:56:18.660,2019-02-20 15:56:14.480
5784,18,2017-06-12 14:25:24.890,2017-07-14 23:33:52.600
5785,21,2019-07-01 04:35:01.940,
5786,24,2018-11-21 06:34:33.900,2018-12-06 16:33:26.790
5787,23,2018-06-18 09:13:10.340,2018-08-03 23:55:26.310
5788,44,2017-12-28 03:34:52.710,2018-01-13 21:20:32.720
5789,36,2018-12-18 17:43:06.230,
5790,24,2017-04-17 11:37:21.510,2017-05-14 21:23:18.860
5791,9,2018-10-05 05:10:34.200,2018-11-08 09:33:33.400
5792,23,2018-05-30 20:39:17.070,2018-07-17 07:45:32.280
5793,49,2018-05-14 10:18:05.370,2018-05-26 02:03:08.150
5794,23,2019-05-12 09:33:26.530,2019-06-13 06:14:59.410
5795,23,2017-03-22 18:49:13.640,2017-03-27 22:46:41.740
5796,11,2018-02-20 14:50:07.760,2018-02-21 05:45:42.610
5797,12,2019-06-17 16:57:23.600,2019-07-21 11:53:36.750
5798,19,2018-09-05 10:44:59.170,2018-10-19 19:47:13.900
5799,25,2018-04-21 06:25:07.620,
5800,50,2017-12-21 19:50:44.050,2018-02-08 11:51:17.030
5801,4,2018-09-13 23:08:23.770,2018-10-15 08:30:31.290
5802,11,2019-11-30 08:55:06.380,2019-12-28 06:16:41.670
5804,47,2017-03-08 17:11:19.950,2017-04-25 05:14:13.530
5805,15,2019-04-17 21:53:34.410,
5806,32,2019-10-20 02:27:18.660,
5807,16,2017-11-12 05:31:23.080,2017-12-09 01:56:11.130
5809,39,2019-03-30 11:21:19.890,2019-04-30 20:29:56.270
5810,24,2019-12-05 14:18:15.850,2019-12-25 20:16:15.770
5811,48,2018-11-27 11:07:17.130,2018-12-20 23:01:05.960
5812,24,2018-06-08 07:26:56.030,2018-07-11 10:15:39.940
5815,2,2017-05-04 08:40:18.340,2017-05-15 13:20:05.550
5816,5,2019-06-03 22:07:31.330,
5818,23,2018-12-09 01:01:54.150,2018-12-19 01:46:38.360
5819,29,2017-05-04 12:01:20.340,2017-05-27 05:20:59.240
5820,7,2018-12-05 19:30:05.520,2019-01-10 01:28:17.450
5821,22,2019-08-17 11:57:30.860,2019-08-21 18:22:18.620
5822,6,2017-11-14 16:37:34.530,2017-12-12 09:40:02.610
5823,9,2017-10-22 12:04:08.520,
5824,38,2019-07-22 17:28:36.920,2019-08-30 18:42:26.640
5825,23,2019-06-30 00:01:07.720,2019-07-04 15:42:33.780
5826,42,2018-11-30 10:09:17.310,
5827,47,2018-04-22 07:07:24.930,2018-04-26 08:46:14.790
5828,23,2019-10-18 00:49:00.730,2019-11-17 16:26:50.520
5829,16,2019-01-03 00:22:13.280,2019-02-08 20:55:00.780
5830,13,2019-02-14 17:25:27.860,2019-03-06 05:45:55.360
5831,41,2017-03-29 08:37:06.850,
5832,13,2018-10-25 19:05:14.300,2018-11-19 14:41:31.270
5833,40,2019-06-26 17:04:56.320,2019-08-12 10:20:07.120
5834,25,2019-11-15 19:40:48.470,2019-12-26 16:56:03.400
5835,21,2018-07-14 04:40:14.730,2018-08-27 02:52:16.100
5836,15,2018-12-12 13:36:24.150,2018-12-29 23:39:46.350
5837,24,2018-09-14 05:23:27.590,2018-10-30 18:51:30.330
5838,23,2018-05-26 14:02:24.540,2018-06-24 16:53:18.990
5839,4,2017-10-30 14:42:29.480,
5840,13,2018-08-22 08:08:31.690,
5841,13,2017-12-12 07:17:27.060,2017-12-12 21:57:47.890
5842,23,2017-11-27 14:27:29.550,
5843,6,2019-08-09 22:34:53.770,2019-08-24 05:08:52.060
5844,6,2019-04-08 00:57:24.700,2019-04-14 04:26:31.100
5845,25,2018-04-15 17:51:04.430,2018-04-24 13:48:35.260
5846,24,2018-01-14 23:58:56.290,2018-02-16 23:54:18.310
5847,5,2018-08-21 07:29:11.680,2018-10-09 15:31:54.480
5848,37,2019-03-22 14:33:55.130,2019-04-06 11:10:00.390
5849,39,2017-05-14 08:14:52.760,2017-06-03 13:24:39.850
5850,38,2018-08-04 05:52:26.600,2018-08-17 18:45:47.920
5851,13,2017-08-17 19:27:21.430,
5852,13,2018-01-19 14:08:56.540,
5853,40,2019-01-26 09:09:19.230,
5855,28,2019-12-10 13:28:26.600,2019-12-15 15:10:59.120
5856,49,2017-06-19 03:20:30.700,2017-07-20 04:18:13.200
5857,13,2018-03-22 00:22:50.030,
5858,50,2017-05-20 06:52:37.730,2017-07-06 01:48:53.230
5859,24,2018-02-25 02:27:48.750,
5860,24,2018-02-23 18:54:32.930,2018-03-27 01:29:56.460
5861,36,2018-07-15 11:06:41.780,
5862,25,2018-12-16 13:26:23.610,2019-01-11 13:01:16.960
5863,49,2019-09-14 17:16:52.060,2019-10-31 03:08:42.750
5864,26,2018-12-03 21:33:18.070,2019-01-10 17:31:06.460
5865,41,2018-12-26 13:26:55.020,2019-02-09 07:41:46.110
5866,31,2019-02-15 00:12:06.500,2019-02-25 20:16:10.750
5867,12,2019-11-04 03:40:44.570,
5869,42,2018-05-24 00:47:14.850,
5870,24,2019-07-27 03:55:43.990,
5871,3,2017-09-15 20:12:32.940,2017-10-20 10:20:35.160
5872,21,2018-02-03 06:57:03.140,2018-03-08 11:38:05.010
5873,24,2017-12-04 10:01:07.150,2018-01-13 18:20:20.470
5874,41,2018-06-29 15:22:22.510,
5875,48,2017-07-09 02:28:05.990,
5876,14,2018-08-19 01:50:03.370,2018-10-02 08:14:00.900
