recordInventoryEntryNumber,recordEmployeeNum,entryRecordTimestamp
41487,12,2017-10-16 04:48:18.320
41488,44,2017-02-22 20:47:05.230
41489,6,2017-10-22 04:19:56.520
41490,41,2019-12-19 00:18:00.340
41491,8,2018-10-23 21:45:04.630
41492,19,2017-03-26 21:48:27.140
41493,23,2018-03-02 21:38:31.340
41494,42,2017-07-06 19:38:21.650
41495,6,2019-01-13 23:42:39.980
41496,43,2019-07-07 02:05:35.440
41497,27,2018-03-23 15:51:44.290
41498,24,2019-01-28 04:58:28.010
41499,25,2019-10-03 22:07:01.200
41500,20,2018-07-13 19:51:07.010
41501,18,2018-12-24 02:37:38.070
41502,17,2019-06-28 16:06:40.980
41503,28,2017-06-11 13:05:18.740
41504,46,2017-08-22 16:48:16.790
41505,10,2017-02-26 01:47:32.880
41506,26,2019-02-14 22:43:21.160
41507,40,2017-07-17 16:17:34.270
41508,41,2017-07-03 17:36:06.010
41509,45,2019-01-15 07:05:19.740
41510,2,2018-11-18 20:56:25.530
41511,5,2017-11-04 05:47:08.200
41512,50,2017-05-03 19:42:22.650
41513,7,2018-06-28 09:21:22.570
41514,11,2019-05-12 15:14:25.320
41515,3,2018-01-28 04:34:38.410
41516,35,2019-05-15 04:06:37.010
41517,36,2018-11-25 10:05:00.040
41518,33,2017-04-01 01:23:50.740
41519,7,2018-01-04 07:35:30.400
41520,24,2017-10-27 15:09:55.420
41521,46,2019-04-02 15:09:57.060
41522,7,2018-10-18 21:32:53.130
41523,42,2017-06-02 10:16:50.900
41524,37,2018-01-10 08:28:05.570
41525,23,2017-09-25 07:25:51.880
41526,12,2017-03-05 08:08:35.090
41527,33,2019-10-03 04:58:45.510
41528,24,2019-04-28 14:28:56.390
41529,14,2018-03-22 07:22:32.800
41530,37,2019-04-14 10:08:50.400
41531,38,2018-12-02 03:14:49.070
41532,30,2017-01-11 10:49:40.110
41533,5,2019-04-09 03:23:22.290
41534,20,2019-10-21 08:16:54.490
41535,35,2017-06-10 14:39:18.530
41536,40,2017-05-23 12:00:53.630
41537,46,2017-06-17 15:00:23.660
41538,33,2017-04-19 20:10:36.170
41539,4,2019-08-17 02:13:19.390
41540,4,2019-05-27 10:22:39.310
41541,20,2019-11-29 04:47:59.670
41542,22,2017-10-28 00:11:48.320
41543,49,2019-06-12 06:47:27.790
41544,4,2018-10-31 23:19:37.820
41545,37,2017-05-03 10:25:20.510
41546,9,2019-02-05 09:51:43.740
41547,12,2017-08-22 23:43:33.110
41548,13,2017-04-12 16:56:31.150
41549,39,2019-03-20 06:13:11.990
41550,22,2017-08-25 05:48:31.020
41551,8,2018-02-15 04:49:03.080
41552,44,2018-08-27 02:32:55.480
41553,18,2019-06-29 22:08:10.000
41554,2,2019-02-05 00:45:41.810
41555,24,2017-09-11 00:10:51.770
41556,11,2019-03-03 07:53:23.280
41557,25,2018-10-31 16:24:55.110
41558,42,2017-07-05 08:20:30.930
41559,23,2018-10-30 22:30:44.500
41560,48,2017-03-05 13:59:45.450
41561,44,2017-01-26 06:11:42.660
41562,16,2017-04-13 07:06:24.430
41563,27,2018-03-26 06:39:34.200
41564,9,2017-03-01 23:00:06.610
41565,15,2018-08-05 02:26:29.130
41566,25,2017-09-22 12:22:53.620
41567,45,2017-05-31 00:50:02.130
41568,38,2018-06-08 10:12:36.160
41569,26,2019-03-16 14:44:53.110
41570,13,2018-07-20 00:15:04.240
41571,40,2019-06-13 11:29:09.370
41572,3,2017-02-14 20:04:47.730
41573,29,2018-06-28 02:29:36.110
41574,3,2019-07-10 13:22:53.070
41575,4,2018-08-02 13:27:32.460
41576,24,2019-01-13 18:24:14.530
41577,9,2018-10-22 01:37:02.710
41578,39,2018-04-24 18:46:16.990
41579,1,2019-01-30 12:34:47.390
41580,15,2018-07-10 16:54:27.760
41581,1,2017-08-19 00:40:24.890
41582,20,2017-01-25 00:21:52.230
41583,35,2019-09-26 16:15:31.410
41584,42,2017-03-15 03:10:51.940
41585,30,2019-05-02 15:46:38.290
41586,44,2017-12-12 13:04:56.490
41587,13,2019-06-16 16:46:12.980
41588,3,2017-11-01 12:27:01.040
41589,46,2018-01-07 01:27:32.560
41590,24,2019-07-19 00:08:10.670
41591,15,2017-05-25 00:12:30.450
41592,5,2019-01-30 05:13:17.020
41593,10,2017-09-06 22:36:16.440
41594,6,2019-03-16 01:18:33.010
41595,11,2019-02-27 07:56:34.270
41596,4,2017-03-19 22:37:36.630
41597,45,2019-12-07 20:57:54.010
41598,41,2017-12-09 06:43:40.560
41599,40,2017-10-23 18:14:34.590
41600,13,2018-11-01 05:30:19.360
41601,14,2019-01-14 19:26:48.610
41602,25,2019-01-06 03:37:16.070
41603,37,2018-04-25 00:36:19.880
41604,27,2019-10-21 11:47:54.750
41605,33,2017-11-23 02:26:32.080
41606,5,2018-09-17 01:07:38.140
41607,16,2017-02-12 07:43:11.720
41608,15,2018-01-10 16:34:32.660
41609,49,2018-01-17 06:37:44.420
41610,1,2017-06-09 18:56:36.010
41611,3,2018-05-21 05:26:31.810
41612,37,2018-09-29 14:38:20.120
41613,42,2017-09-23 20:21:47.230
41614,9,2018-10-15 02:18:42.600
41615,48,2019-02-19 21:10:15.030
41616,24,2017-08-21 00:59:44.080
41617,32,2017-06-21 02:33:38.040
41618,35,2019-04-11 20:23:49.060
41619,29,2018-01-18 21:44:42.040
41620,21,2018-03-23 06:34:53.690
41621,13,2018-03-29 20:29:45.050
41622,42,2018-07-17 05:21:36.380
41623,43,2019-10-21 13:53:10.960
41624,3,2019-07-25 06:44:45.470
41625,48,2019-06-02 10:07:04.010
41626,35,2018-03-27 12:17:05.020
41627,44,2017-03-07 06:22:06.030
41628,23,2018-10-07 18:07:39.460
41629,43,2018-02-03 05:52:27.840
41630,50,2018-10-16 08:16:09.340
41631,29,2017-10-12 08:21:47.620
41632,18,2017-12-13 12:30:57.040
41633,49,2019-11-17 12:15:01.420
41634,39,2019-11-02 09:40:19.110
41635,2,2019-09-08 06:54:19.010
41636,27,2017-08-11 04:14:39.630
41637,34,2017-01-11 22:03:11.760
41638,9,2019-01-25 01:42:07.410
41639,10,2018-07-16 11:34:22.990
41640,26,2017-10-07 10:53:12.140
41641,29,2017-10-23 12:05:27.490
41642,48,2018-09-14 06:32:14.900
41643,5,2017-07-16 16:47:07.190
41644,46,2018-09-24 10:09:43.440
41645,22,2019-11-21 02:20:38.670
41646,28,2019-10-31 04:08:56.000
41647,14,2017-06-21 16:46:13.200
41648,2,2018-12-22 01:08:29.050
41649,9,2018-06-25 02:27:27.910
41650,37,2018-01-12 14:02:40.130
41651,23,2019-12-16 00:26:06.760
41652,11,2017-12-05 04:46:48.370
41653,12,2017-05-09 15:21:34.620
41654,19,2018-10-14 10:16:21.300
41655,50,2018-06-17 19:32:40.330
41656,22,2017-08-24 21:28:55.240
41657,33,2019-06-09 06:25:00.420
41658,35,2019-07-27 13:12:04.360
41659,29,2019-02-11 11:03:59.700
41660,48,2018-05-05 15:24:39.520
41661,11,2018-07-24 20:45:19.790
41662,43,2019-06-02 09:19:12.880
41663,23,2018-10-29 06:21:38.180
41664,49,2018-11-26 22:14:52.110
41665,22,2019-08-24 07:21:41.300
41666,35,2018-09-08 08:32:57.610
41667,38,2019-02-16 15:12:20.280
41668,3,2018-02-12 08:44:00.680
41669,8,2017-11-03 12:51:39.620
41670,22,2019-08-17 17:26:35.850
41671,41,2019-11-14 18:14:55.010
41672,23,2019-03-22 20:06:08.760
41673,26,2018-03-08 14:30:19.580
41674,4,2019-11-05 13:29:10.770
41675,43,2018-11-26 14:59:12.630
41676,16,2017-03-20 11:31:30.060
41677,38,2017-05-25 20:22:44.900
41678,47,2018-08-11 17:57:10.210
41679,32,2018-10-19 04:00:07.260
41680,20,2019-06-14 10:16:18.360
41681,22,2017-03-15 21:43:29.010
41682,42,2019-04-11 10:10:13.810
41683,15,2017-11-09 00:24:16.300
41684,7,2019-12-21 10:54:27.090
41685,28,2019-12-30 11:21:01.700
41686,19,2018-12-18 22:18:00.620
41687,7,2019-02-24 11:11:28.630
41688,31,2018-05-26 16:19:21.880
41689,39,2019-10-16 00:11:02.760
41690,30,2019-10-28 20:19:04.330
41691,45,2017-03-18 12:07:23.750
41692,49,2017-06-15 11:52:17.220
41693,30,2019-10-31 03:55:35.720
41694,12,2017-10-18 08:46:56.450
41695,15,2017-06-03 16:36:33.580
41696,37,2017-03-30 09:23:58.390
41697,25,2017-07-20 11:06:15.900
41698,7,2019-07-29 23:22:17.150
41699,24,2019-07-20 22:01:10.860
41700,37,2019-12-06 08:44:41.770
41701,41,2018-07-28 15:39:53.700
41702,11,2019-02-14 11:15:52.130
41703,44,2017-09-19 16:02:19.250
41704,37,2018-10-17 23:36:28.460
41705,47,2019-12-31 12:41:45.060
41706,50,2018-05-26 04:50:29.020
41707,35,2019-12-02 05:24:48.200
41708,9,2018-03-25 00:55:11.900
41709,27,2019-02-28 21:34:50.620
41710,35,2018-02-06 11:28:35.430
41711,35,2018-10-30 13:19:21.970
41712,36,2017-07-06 20:40:53.200
41713,4,2017-07-05 02:58:42.380
41714,9,2019-04-24 07:25:48.650
41715,27,2018-09-23 14:47:05.480
41716,19,2018-12-18 16:17:28.130
41717,28,2019-12-28 20:00:31.130
41718,17,2019-08-31 23:37:16.450
41719,22,2018-11-18 15:13:05.820
41720,4,2017-07-31 11:58:18.350
41721,29,2019-12-04 21:54:52.710
41722,8,2017-06-17 08:42:18.800
41723,15,2018-01-10 11:56:21.020
41724,29,2018-11-30 14:19:07.430
41725,28,2017-01-09 05:01:55.630
41726,42,2017-05-19 16:34:14.630
41727,44,2019-06-04 17:14:31.930
41728,14,2019-11-17 04:49:17.140
41729,40,2018-04-12 22:11:59.430
41730,7,2019-10-19 02:38:47.260
41731,41,2017-09-01 19:10:15.490
41732,31,2018-10-22 04:45:43.780
41733,24,2018-03-24 02:08:43.000
41734,45,2017-10-17 05:40:50.590
41735,30,2017-09-25 17:23:34.460
41736,12,2019-01-04 13:44:40.260
41737,49,2017-07-29 05:54:47.910
41738,28,2017-09-04 05:47:12.600
41739,10,2017-12-15 01:51:13.990
41740,28,2018-03-15 08:36:32.690
41741,34,2018-05-01 21:23:23.020
41742,49,2018-08-11 23:02:37.320
41743,4,2017-07-01 09:58:42.500
41744,4,2019-11-28 08:50:14.610
41745,45,2019-12-24 09:42:48.930
41746,9,2019-07-03 03:46:23.840
41747,46,2018-04-08 15:05:03.190
41748,22,2019-08-03 14:34:29.670
41749,36,2019-11-27 18:10:26.660
41750,46,2017-04-08 12:13:10.850
41751,9,2017-09-25 23:01:38.240
41752,9,2019-11-09 09:23:32.650
41753,35,2019-04-17 07:25:13.790
41754,21,2018-10-22 07:49:32.780
41755,9,2019-04-05 23:36:18.290
41756,33,2018-07-30 19:55:34.910
41757,46,2018-12-22 01:27:22.680
41758,16,2017-01-16 04:24:19.910
41759,10,2018-07-13 05:47:57.090
41760,5,2017-03-10 13:30:14.220
41761,7,2018-04-30 08:53:58.110
41762,22,2017-02-15 09:33:41.530
41763,19,2019-08-13 11:37:47.470
41764,21,2018-08-23 18:00:36.780
41765,44,2019-01-16 15:53:39.070
41766,4,2018-03-12 20:08:47.450
41767,13,2018-10-06 15:04:59.300
41768,10,2019-04-19 17:57:31.290
41769,29,2018-11-26 18:45:58.490
41770,15,2017-09-20 15:59:36.270
41771,21,2017-03-24 18:46:46.960
41772,1,2017-09-03 22:43:41.540
41773,7,2019-04-20 17:43:46.310
41774,45,2018-11-23 02:55:51.960
41775,20,2018-12-10 07:13:04.910
41776,30,2017-01-15 19:59:04.600
41777,5,2018-09-28 19:24:38.390
41778,11,2019-03-26 13:16:35.540
41779,34,2019-10-19 01:32:39.880
41780,19,2019-08-03 18:33:22.950
41781,47,2019-12-19 18:25:13.810
41782,22,2019-09-29 17:45:41.440
41783,28,2019-11-04 18:09:57.090
41784,44,2018-02-10 05:15:34.980
41785,49,2018-08-09 21:10:24.550
41786,33,2018-12-24 20:03:50.750
41787,47,2017-11-22 01:40:38.780
41788,3,2018-01-12 02:30:35.480
41789,36,2017-05-02 03:46:56.530
41790,48,2017-09-02 07:24:17.740
41791,16,2017-03-20 20:41:53.800
41792,33,2019-06-17 16:43:45.450
41793,19,2019-11-04 17:55:48.650
41794,6,2017-06-01 06:49:06.730
41795,21,2019-08-06 05:17:06.710
41796,13,2019-02-14 01:45:20.060
41797,30,2017-07-30 13:15:50.380
41798,33,2018-09-21 00:20:50.190
41799,11,2019-11-14 17:28:25.560
41800,41,2017-03-05 02:21:15.730
41801,47,2017-11-21 21:07:31.760
41802,37,2018-01-24 12:21:06.360
41803,43,2018-06-20 05:11:53.010
41804,22,2018-01-25 20:20:04.140
41805,25,2019-10-18 06:22:24.810
41806,8,2018-06-18 20:30:42.180
41807,3,2019-11-05 07:35:12.440
41808,41,2017-11-30 22:06:45.050
41809,2,2017-11-24 16:30:25.070
41810,29,2017-03-01 13:31:45.270
41811,29,2017-03-16 19:44:28.210
41812,35,2019-09-23 19:56:26.230
41813,33,2019-10-28 09:20:40.690
41814,41,2018-12-03 03:54:05.320
41815,9,2018-07-08 19:58:53.660
41816,35,2017-07-15 06:42:17.470
41817,44,2018-08-09 20:47:21.890
41818,26,2019-12-25 03:09:41.970
41819,23,2019-12-26 06:00:30.560
41820,12,2019-07-03 16:31:09.670
41821,8,2017-07-01 18:58:26.920
41822,10,2017-08-29 10:50:05.820
41823,24,2019-09-06 22:30:08.490
41824,32,2019-03-29 23:24:11.240
41825,49,2017-01-23 07:25:58.970
41826,39,2018-06-29 20:26:12.750
41827,32,2019-04-14 11:07:22.910
41828,1,2017-08-16 15:28:54.450
41829,24,2019-05-22 04:44:30.790
41830,8,2019-09-25 02:18:25.950
41831,1,2018-04-12 17:53:18.960
41832,22,2017-09-21 12:06:11.910
41833,1,2018-01-17 06:44:35.720
41834,43,2017-01-28 13:30:10.840
41835,23,2019-02-12 05:29:00.030
41836,10,2017-07-15 09:30:41.830
41837,30,2018-01-16 14:29:32.630
41838,7,2019-11-08 14:30:07.760
41839,20,2018-12-25 13:41:48.070
41840,41,2019-09-23 15:54:08.130
41841,31,2018-12-28 17:35:57.550
41842,6,2017-05-03 21:48:03.440
41843,2,2019-01-18 21:16:11.430
41844,7,2019-01-21 22:31:21.520
41845,19,2017-03-01 04:45:23.670
41846,32,2017-06-22 18:38:21.200
41847,50,2019-06-08 06:13:58.550
41848,29,2019-12-11 06:48:26.450
41849,48,2018-04-05 22:49:36.510
41850,36,2018-11-08 07:25:10.200
41851,19,2018-08-05 10:31:06.330
41852,5,2017-05-27 17:31:11.060
41853,11,2017-04-26 17:44:55.470
41854,49,2017-12-11 07:59:29.090
41855,33,2018-04-26 15:59:29.170
41856,37,2019-12-19 19:28:26.330
41857,14,2019-03-24 12:56:10.650
41858,12,2018-05-05 16:09:24.600
41859,23,2019-11-11 09:23:15.570
41860,36,2019-02-24 00:37:39.250
41861,27,2017-04-15 00:34:36.120
41862,2,2019-11-27 13:14:28.520
41863,18,2018-11-16 11:53:23.680
41864,44,2017-10-29 10:44:23.860
41865,29,2017-06-25 21:05:13.590
41866,8,2018-02-15 05:04:02.670
41867,34,2017-09-02 12:02:30.120
41868,40,2019-03-13 05:19:21.070
41869,19,2019-08-25 19:10:30.730
41870,49,2019-01-02 01:19:52.300
41871,6,2018-08-28 19:56:11.630
41872,37,2017-11-02 08:36:12.100
41873,6,2017-06-18 01:06:49.500
41874,33,2017-09-20 10:23:49.720
41875,32,2018-04-28 13:33:36.220
41876,3,2018-08-24 23:42:24.670
41877,9,2018-01-29 19:09:08.260
41878,17,2017-12-19 04:55:42.310
41879,13,2019-09-20 12:57:42.350
41880,18,2019-11-05 01:07:22.030
41881,39,2017-03-27 01:03:52.800
41882,4,2018-05-07 11:12:36.390
41883,4,2017-03-03 04:51:57.240
41884,38,2019-12-22 22:09:48.360
41885,39,2019-05-01 23:13:06.970
41886,47,2018-12-05 22:30:07.250
41887,12,2019-02-08 22:16:17.360
41888,3,2017-04-08 08:13:08.170
41889,10,2017-05-06 03:30:14.130
41890,36,2019-02-07 17:35:36.620
41891,47,2018-07-22 10:52:24.120
41892,19,2019-09-25 05:14:58.560
41893,35,2018-12-30 12:14:38.940
41894,34,2019-04-14 03:04:53.420
41895,15,2017-12-22 23:58:50.130
41896,30,2019-08-08 16:25:15.740
41897,39,2017-10-21 13:19:47.390
41898,8,2019-10-17 05:05:26.320
41899,29,2017-09-26 21:00:46.320
41900,12,2017-02-26 04:46:48.010
41901,48,2018-06-29 13:05:37.700
41902,11,2018-04-03 10:17:26.530
41903,10,2017-03-25 16:03:41.900
41904,49,2019-03-10 19:59:43.740
41905,31,2018-11-28 06:54:06.820
41906,33,2019-09-08 11:12:24.290
41907,49,2019-08-31 03:39:56.090
41908,28,2017-08-04 18:34:02.230
41909,17,2019-01-03 19:42:13.070
41910,31,2019-05-17 10:47:02.710
41911,28,2018-07-03 22:18:13.100
41912,47,2017-08-22 23:54:11.250
41913,49,2018-11-27 09:36:20.150
41914,5,2018-11-27 20:16:52.980
41915,48,2018-03-17 10:19:29.130
41916,23,2018-06-02 03:43:42.460
41917,48,2017-11-04 02:14:39.810
41918,30,2018-08-04 23:16:53.840
41919,6,2017-03-19 21:58:56.870
41920,33,2017-05-17 15:17:11.750
41921,46,2019-07-11 11:43:22.120
41922,32,2017-05-03 08:32:44.250
41923,31,2018-09-16 20:26:10.320
41924,33,2017-01-13 05:25:29.630
41925,3,2018-06-26 11:37:52.870
41926,37,2018-07-29 18:00:20.520
41927,2,2017-11-16 14:26:12.080
41928,23,2019-08-08 23:56:11.960
41929,19,2017-06-08 05:27:54.180
41930,3,2017-12-30 23:43:33.770
41931,15,2018-01-24 09:43:23.830
41932,2,2019-01-31 16:09:22.630
41933,39,2017-06-29 02:16:10.690
41934,1,2019-04-06 15:50:58.180
41935,20,2018-03-19 07:45:40.970
41936,29,2018-05-29 17:27:47.370
41937,44,2017-03-02 17:53:39.050
41938,6,2018-01-02 09:35:19.380
41939,7,2017-06-04 03:06:04.180
41940,6,2017-01-23 03:47:49.510
41941,48,2017-12-15 14:19:03.500
41942,34,2019-03-08 23:26:21.110
41943,36,2019-04-23 07:27:55.180
41944,30,2017-08-01 09:14:07.140
41945,8,2019-12-25 19:15:35.270
41946,1,2019-06-17 16:39:30.580
41947,21,2018-01-25 00:28:27.440
41948,30,2019-03-19 01:30:57.200
41949,37,2018-02-02 14:05:59.400
41950,42,2019-02-06 21:03:53.440
41951,32,2019-09-26 04:03:53.970
41952,9,2018-06-20 06:47:08.680
41953,2,2018-11-23 19:28:34.500
41954,46,2018-05-28 23:22:06.460
41955,17,2017-05-15 02:30:54.250
41956,17,2018-11-06 19:04:43.320
41957,31,2018-04-17 00:43:10.410
41958,28,2019-09-28 05:03:52.360
41959,46,2018-01-15 18:50:05.530
41960,45,2017-08-15 18:35:15.630
41961,31,2017-05-10 16:56:55.820
41962,27,2018-04-27 21:33:41.840
41963,10,2018-04-01 05:37:06.860
41964,15,2019-06-22 17:01:43.720
41965,17,2018-02-08 13:32:08.060
41966,27,2018-07-04 05:44:45.060
41967,8,2018-06-22 05:30:34.070
41968,48,2019-01-04 11:21:25.520
41969,35,2017-03-15 15:16:28.310
41970,19,2019-06-03 05:17:44.610
41971,29,2018-08-10 10:36:27.180
41972,42,2018-06-28 22:55:12.570
41973,23,2019-09-25 13:50:28.010
41974,50,2019-10-03 12:49:51.160
41975,36,2018-07-21 05:00:45.330
41976,12,2018-06-05 07:27:07.430
41977,46,2017-03-06 17:45:23.660
41978,1,2017-09-20 22:09:33.020
41979,25,2017-05-08 11:02:02.310
41980,3,2018-09-15 11:53:38.710
41981,17,2017-09-24 15:19:09.230
41982,23,2017-07-28 04:31:43.730
41983,36,2017-01-19 11:30:09.520
41984,27,2017-03-28 02:57:55.560
41985,21,2018-01-22 17:24:14.380
41986,6,2019-03-12 04:41:53.220
41987,50,2017-10-07 15:15:07.330
41988,43,2017-07-07 01:35:48.440
41989,35,2017-10-28 17:42:01.870
41990,4,2017-04-23 06:32:01.230
41991,49,2019-06-16 08:00:47.320
41992,17,2018-05-25 20:44:58.300
41993,10,2019-05-15 08:00:09.390
41994,13,2019-10-26 18:09:07.060
41995,26,2017-11-09 12:50:02.190
41996,21,2017-10-04 15:22:09.620
41997,25,2019-05-11 17:48:51.380
41998,22,2019-08-17 10:53:54.780
41999,13,2018-05-30 08:06:34.390
42000,32,2018-05-29 11:41:24.910
42001,43,2017-06-20 19:35:36.700
42002,23,2018-02-01 23:22:22.720
42003,45,2017-06-11 23:16:28.620
42004,18,2017-10-14 18:52:12.820
42005,14,2018-11-05 15:01:19.480
42006,40,2019-06-24 16:34:36.180
42007,36,2017-10-21 04:43:32.000
42008,3,2017-02-11 08:49:48.280
42009,11,2017-11-05 23:33:36.480
42010,5,2017-03-20 20:56:15.350
42011,21,2019-01-23 15:09:57.670
42012,30,2018-06-09 02:35:43.210
42013,3,2019-05-02 20:00:29.970
42014,44,2019-03-18 22:23:39.530
42015,28,2017-05-14 17:31:06.990
42016,9,2017-02-12 07:20:11.560
42017,41,2018-11-03 08:09:44.000
42018,33,2017-03-17 10:27:45.750
42019,44,2018-11-07 16:13:18.880
42020,12,2018-11-23 11:48:00.680
42021,28,2018-11-19 03:58:37.620
42022,15,2018-06-18 06:17:33.910
42023,13,2018-01-22 11:23:25.050
42024,32,2017-10-02 01:24:37.020
42025,20,2017-08-16 12:52:27.370
42026,13,2019-01-21 21:17:42.700
42027,33,2017-08-03 01:42:47.180
42028,11,2018-10-15 09:25:11.750
42029,25,2018-12-04 17:14:21.480
42030,15,2018-10-19 21:24:31.450
42031,38,2017-05-26 09:57:39.950
42032,25,2017-04-11 15:52:52.970
42033,39,2019-03-01 11:56:04.640
42034,44,2019-01-19 23:56:13.100
42035,10,2018-10-30 08:39:39.970
42036,44,2018-12-17 11:13:16.880
42037,28,2018-10-05 07:05:18.000
42038,18,2019-10-14 23:28:50.290
42039,14,2017-02-16 15:14:26.210
42040,31,2017-08-08 09:53:47.390
42041,20,2017-09-24 01:50:13.490
42042,48,2017-06-18 16:25:40.280
42043,33,2018-03-16 08:39:20.830
42044,31,2017-09-23 23:52:39.730
42045,34,2019-11-10 01:15:57.040
42046,20,2019-04-29 15:38:45.860
42047,14,2019-03-03 01:50:55.740
42048,16,2018-12-02 00:00:54.750
42049,36,2018-05-03 11:58:02.000
42050,17,2019-10-21 00:40:47.210
42051,31,2019-10-20 16:39:28.680
42052,43,2019-07-05 06:13:10.320
42053,28,2017-10-30 19:04:44.460
42054,2,2019-07-06 09:16:56.240
42055,4,2017-04-21 19:13:44.800
42056,28,2018-05-01 08:53:10.810
42057,11,2017-05-21 14:22:16.390
42058,14,2017-02-06 16:00:43.010
42059,48,2019-02-15 18:28:23.270
42060,1,2019-12-09 07:36:40.710
42061,8,2019-05-24 14:49:30.930
42062,26,2017-06-27 22:03:09.550
42063,28,2019-06-12 06:53:21.270
42064,47,2019-08-24 10:57:17.220
42065,18,2018-10-23 10:54:48.320
42066,46,2019-09-06 00:50:47.430
42067,41,2019-01-12 07:36:19.130
42068,10,2018-06-10 23:51:57.830
42069,35,2018-10-31 14:21:17.500
42070,34,2018-04-19 22:05:54.570
42071,32,2017-01-12 13:16:36.780
42072,23,2018-04-13 03:39:46.290
42073,20,2018-06-02 13:14:25.050
42074,13,2017-08-25 09:21:50.600
42075,42,2018-10-09 03:33:06.950
42076,30,2018-07-28 11:01:36.850
42077,33,2017-09-21 14:21:39.510
42078,33,2019-02-14 18:42:15.180
42079,48,2018-11-10 05:07:20.980
42080,1,2019-08-28 15:16:19.720
42081,50,2018-02-26 05:42:28.130
42082,17,2019-10-24 11:33:51.190
42083,26,2019-01-24 17:52:24.010
42084,8,2019-10-27 18:02:22.380
42085,34,2018-07-09 22:29:03.870
42086,46,2019-02-09 14:26:17.770
42087,48,2019-03-06 23:21:15.500
42088,37,2019-10-01 23:57:01.390
42089,40,2017-10-21 16:59:16.250
42090,33,2017-03-15 19:29:02.390
42091,34,2017-08-16 17:29:32.760
42092,14,2018-04-12 16:40:24.630
42093,20,2018-09-02 23:16:10.770
42094,14,2017-06-22 20:02:30.000
42095,24,2017-02-05 09:08:23.620
42096,44,2017-04-20 00:03:52.940
42097,20,2019-08-22 11:52:55.990
42098,36,2019-10-21 09:49:53.820
42099,13,2017-06-15 23:14:45.850
42100,38,2019-03-31 06:39:33.070
42101,29,2019-04-18 12:50:10.570
42102,5,2018-10-01 12:01:17.050
42103,32,2017-10-15 18:15:01.140
42104,2,2018-02-26 18:45:55.260
42105,36,2018-02-01 01:34:42.800
42106,8,2018-03-07 16:22:04.300
42107,23,2019-04-14 04:05:34.770
42108,15,2019-04-25 14:28:54.000
42109,10,2018-12-22 08:15:35.720
42110,25,2018-03-23 19:20:17.810
42111,45,2018-06-28 03:49:39.830
42112,29,2017-08-09 11:12:21.690
42113,16,2018-06-16 07:20:48.330
42114,48,2018-10-06 15:03:44.240
42115,2,2019-11-01 17:02:51.130
42116,41,2017-12-01 14:47:03.730
42117,1,2019-10-13 10:43:44.680
42118,20,2019-07-29 19:51:16.370
42119,14,2018-12-27 07:31:03.930
42120,23,2019-09-01 12:29:24.120
42121,49,2017-08-22 10:22:27.940
42122,5,2018-11-12 13:29:45.060
42123,20,2019-06-05 21:20:57.740
42124,3,2019-08-24 16:10:31.560
42125,1,2017-01-09 12:48:37.020
42126,18,2018-06-14 02:35:06.710
42127,3,2019-05-22 07:31:08.420
42128,6,2019-10-26 15:03:11.590
42129,40,2017-06-27 06:26:12.570
42130,48,2019-05-09 21:19:17.390
42131,10,2018-11-08 08:18:57.570
42132,48,2018-09-28 03:52:10.750
42133,20,2018-05-05 21:45:47.220
42134,10,2019-11-26 18:50:31.310
42135,23,2019-07-13 12:41:33.570
42136,45,2019-04-25 20:02:23.200
42137,36,2019-04-10 23:09:12.610
42138,25,2017-12-08 22:09:39.280
42139,23,2019-06-05 04:07:28.440
42140,26,2019-03-24 00:40:10.130
42141,23,2019-03-13 22:05:21.030
42142,34,2019-06-19 10:21:01.350
42143,27,2017-04-01 13:30:12.700
42144,16,2018-02-19 12:39:44.570
42145,38,2018-08-25 11:32:52.150
42146,6,2019-07-07 13:04:30.480
42147,48,2019-04-14 20:52:50.670
42148,23,2018-10-23 23:22:00.100
42149,12,2017-12-13 17:19:45.060
42150,34,2017-05-21 19:54:58.310
42151,44,2019-08-12 22:38:51.670
42152,1,2017-10-12 12:43:05.700
42153,23,2017-06-30 03:17:07.740
42154,41,2018-05-27 08:31:38.540
42155,40,2018-06-16 00:05:34.040
42156,25,2017-03-22 03:40:54.930
42157,35,2019-09-15 06:52:45.740
42158,30,2019-12-04 07:40:49.690
42159,1,2017-07-07 01:34:52.950
42160,19,2018-12-18 03:16:34.100
