rentalPeriodRentalNumber,rentalPeriodStartingTime,rentalPeriodEndingTime,periodCategory,rentalFee,rentalPeriodBillingNumber,rentalPeriodLineNumber
1369,2017-01-13 18:40:33.430,2017-07-01 03:34:51.560,M,6000.0000,689,102653
1369,2017-03-15 07:03:59.090,2017-07-21 14:38:01.850,M,6000.0000,71,129116
1369,2017-04-04 04:13:05.220,2017-06-23 16:00:33.810,M,6000.0000,170,43394
1369,2018-01-22 19:21:20.720,2018-03-06 19:55:02.650,M,8000.0000,585,128440
1369,2018-09-10 03:46:03.070,2018-12-17 08:02:25.910,M,8000.0000,273,25001
1369,2019-03-13 21:57:02.120,2019-07-07 10:59:51.130,M,6000.0000,482,42072
1369,2019-05-14 22:29:52.830,2019-09-24 07:21:29.570,M,6000.0000,377,53870
1370,2017-01-27 01:08:09.410,2017-06-18 13:23:11.120,M,6000.0000,377,63876
1370,2017-02-11 15:57:03.880,2017-06-12 02:11:44.870,M,6000.0000,586,423
1370,2017-07-24 14:14:01.310,2017-11-01 03:50:28.090,M,6000.0000,72,176
1370,2018-06-01 04:41:27.710,2018-08-29 19:00:38.370,M,6000.0000,689,105458
1370,2018-09-02 13:55:57.030,2019-02-25 04:54:45.960,M,6000.0000,273,27654
1370,2019-01-18 08:28:46.680,2019-05-14 18:10:35.360,M,6000.0000,482,53269
1370,2019-06-02 06:33:56.770,2019-11-23 05:13:47.150,M,8000.0000,170,54371
1371,2017-10-23 00:39:05.570,2018-03-08 00:53:07.230,M,6000.0000,170,64394
1371,2017-12-21 17:05:22.130,2018-05-03 08:20:07.970,M,6000.0000,273,35212
1371,2018-01-03 03:43:14.540,2018-06-05 09:07:08.220,M,6000.0000,72,4380
1371,2018-07-10 01:24:23.030,2018-12-24 11:14:55.240,M,6000.0000,586,4374
1371,2018-09-27 03:10:57.530,2018-11-25 17:01:37.310,M,6000.0000,482,63072
1371,2019-06-10 13:10:20.060,2019-12-06 08:23:47.550,M,8000.0000,377,78151
1372,2017-01-31 22:11:54.910,2017-05-18 12:28:46.730,M,6000.0000,586,7796
1372,2017-10-07 20:08:52.510,2018-01-11 21:16:19.220,M,6000.0000,273,46001
1372,2017-10-26 11:19:28.860,2018-03-27 20:51:20.860,M,8000.0000,377,84876
1372,2017-12-10 04:15:59.450,2018-01-31 17:16:21.060,M,8000.0000,72,6821
1372,2018-02-18 14:16:42.690,2018-07-07 04:56:36.530,M,8000.0000,482,77640
1372,2018-02-28 13:09:11.790,2018-05-28 18:55:35.070,M,6000.0000,689,127458
1372,2018-11-21 16:26:17.370,2019-01-13 10:05:03.250,M,8000.0000,170,76980
1373,2017-01-14 20:21:27.910,2017-07-16 04:43:53.830,M,6000.0000,482,84072
1373,2017-11-17 16:10:05.790,2018-02-28 10:20:48.350,M,6000.0000,170,85394
1373,2018-05-15 00:30:41.450,2018-07-14 08:39:48.140,M,6000.0000,72,11423
1373,2018-10-04 05:20:54.890,2018-12-03 11:18:47.400,M,6000.0000,689,128458
1373,2018-11-15 02:32:11.440,2018-12-23 00:48:12.390,M,6000.0000,586,11107
1373,2019-01-29 11:41:35.060,2019-04-10 16:15:21.390,M,6000.0000,377,101963
1373,2019-02-16 20:55:07.920,2019-03-22 18:46:18.930,M,6000.0000,273,52705
1374,2017-06-24 02:52:33.940,2017-09-18 03:27:02.110,M,6000.0000,377,105876
1374,2018-01-25 09:05:46.220,2018-06-19 18:54:39.780,M,6000.0000,586,15715
1374,2018-05-06 16:15:18.500,2018-07-15 04:29:44.730,M,6000.0000,273,67001
1374,2019-05-20 14:58:41.950,2019-06-30 09:20:32.630,M,6000.0000,72,13587
1374,2019-05-21 09:47:14.240,2019-08-31 10:55:53.560,M,6000.0000,170,102095
1374,2019-06-09 01:52:40.250,2019-10-27 04:00:58.490,M,6000.0000,690,1596
1374,2019-07-28 05:50:12.500,2019-10-31 00:57:28.210,M,6000.0000,482,102496
1375,2017-02-15 02:08:23.390,2017-05-20 01:55:04.650,M,6000.0000,170,106394
1375,2017-05-30 07:31:14.970,2017-07-20 00:35:01.270,M,6000.0000,586,19848
1375,2017-07-23 20:42:37.980,2018-01-02 21:43:35.870,M,6000.0000,72,17859
1375,2017-10-19 03:42:20.590,2018-02-01 11:10:11.950,M,8000.0000,273,77212
1375,2018-08-08 04:29:50.590,2018-11-07 21:46:21.290,M,6000.0000,377,126876
1375,2019-08-14 10:28:57.820,2019-12-16 05:17:23.890,M,8000.0000,482,105072
1376,2017-05-01 00:17:41.710,2017-07-28 23:45:07.310,M,6000.0000,482,126072
1376,2017-08-17 23:34:46.930,2018-01-03 23:02:58.190,M,6000.0000,170,129394
1376,2017-11-28 13:06:56.020,2018-02-10 07:33:36.950,M,8000.0000,690,10018
1376,2018-02-27 09:25:29.630,2018-06-06 22:02:08.170,M,6000.0000,377,127876
1376,2018-03-02 11:09:35.650,2018-07-15 17:52:21.750,M,8000.0000,273,88001
1376,2018-04-15 21:19:28.390,2018-10-03 01:36:33.500,M,6000.0000,586,21423
1376,2018-10-19 11:35:53.230,2019-01-19 10:30:19.120,M,6000.0000,72,20724
1377,2017-03-14 04:34:51.980,2017-08-24 13:13:30.760,M,6000.0000,482,127072
1377,2017-09-22 23:36:53.890,2018-02-08 14:58:33.640,M,6000.0000,586,28796
1377,2018-09-02 13:27:16.480,2018-10-21 03:45:37.450,M,6000.0000,171,67
1377,2018-10-03 14:39:27.730,2019-02-14 15:31:18.660,M,6000.0000,377,128876
1377,2018-11-10 12:28:23.460,2019-02-04 10:46:49.400,M,6000.0000,72,21176
1377,2019-02-21 06:28:59.670,2019-08-05 18:52:43.380,M,8000.0000,273,102619
1378,2017-03-19 14:35:14.820,2017-05-29 11:19:06.050,M,6000.0000,72,27821
1378,2017-05-02 18:23:54.190,2017-08-16 03:17:46.480,M,6000.0000,586,36715
1378,2017-07-09 20:12:22.420,2017-09-24 19:28:28.230,M,6000.0000,273,109001
1378,2018-02-03 15:37:22.620,2018-07-09 18:19:31.400,M,6000.0000,378,375
1378,2018-07-06 14:37:14.400,2018-08-19 21:30:40.280,M,6000.0000,482,128072
1378,2019-07-29 02:42:34.860,2019-12-02 21:11:28.730,M,6000.0000,171,4515
1379,2017-01-20 22:17:03.220,2017-03-31 23:35:29.720,M,6000.0000,586,42423
1379,2017-07-06 23:53:24.580,2017-09-27 12:22:49.710,M,8000.0000,273,132001
1379,2018-08-03 23:31:05.620,2018-10-21 22:24:48.130,M,6000.0000,378,3804
1379,2019-02-19 19:02:53.450,2019-04-24 06:48:43.560,M,6000.0000,483,304
1379,2019-03-31 22:04:04.550,2019-09-18 11:15:00.820,M,8000.0000,72,34587
1379,2019-08-29 23:23:40.980,2019-12-24 13:41:04.550,M,6000.0000,690,20794
1379,2019-08-30 05:17:12.760,2020-02-11 20:49:09.470,M,6000.0000,171,6715
1380,2017-02-03 20:38:51.780,2017-04-26 22:51:14.830,M,6000.0000,274,10
1380,2017-03-18 09:12:56.990,2017-06-21 01:41:36.720,M,6000.0000,378,7285
1380,2018-01-10 18:44:45.420,2018-06-09 11:11:01.090,M,6000.0000,72,41724
1380,2018-04-24 05:06:37.990,2018-10-10 00:30:00.810,M,6000.0000,586,53107
1380,2018-08-27 11:40:00.940,2019-01-20 00:03:40.390,M,8000.0000,171,13856
1380,2018-11-24 00:55:34.570,2019-01-17 00:05:33.840,M,6000.0000,483,5330
1380,2019-01-18 23:13:52.340,2019-04-09 11:39:25.850,M,6000.0000,690,22596
1381,2017-10-16 14:03:30.430,2018-01-31 03:22:54.790,M,6000.0000,72,42176
1381,2017-11-11 18:55:33.820,2018-04-17 21:12:53.870,M,6000.0000,274,4511
1381,2017-12-09 14:20:10.000,2018-01-21 06:34:09.620,M,6000.0000,378,11257
1381,2018-08-07 08:55:23.400,2018-11-26 15:31:33.780,M,6000.0000,483,7290
1381,2019-01-03 18:23:13.720,2019-05-08 02:37:06.390,M,6000.0000,171,14846
1381,2019-05-06 19:42:57.080,2019-10-01 20:28:47.200,M,6000.0000,586,63423
1382,2017-04-21 08:26:44.850,2017-09-08 11:54:45.940,M,6000.0000,171,21067
1382,2018-01-02 13:09:33.390,2018-04-12 13:41:30.040,M,6000.0000,274,6535
1382,2018-11-30 19:21:34.000,2019-01-08 12:33:41.480,M,6000.0000,72,53423
1382,2019-02-06 04:32:41.970,2019-06-20 12:37:28.310,M,8000.0000,378,16130
1382,2019-02-06 04:35:06.480,2019-03-09 09:57:16.950,M,8000.0000,586,78715
1382,2019-02-19 20:47:22.380,2019-07-22 13:47:10.790,M,6000.0000,690,36990
1382,2019-05-15 07:57:01.140,2019-08-13 16:28:23.850,M,6000.0000,483,12285
1383,2017-01-03 12:20:38.100,2017-03-27 19:57:49.710,M,6000.0000,274,11178
1383,2017-04-21 19:15:42.870,2017-10-08 17:35:59.800,M,6000.0000,586,84423
1383,2017-08-02 23:37:51.270,2018-01-27 18:53:07.740,M,6000.0000,690,43596
1383,2017-08-17 18:46:17.780,2017-11-01 13:56:38.660,M,8000.0000,378,17976
1383,2018-12-13 10:54:19.830,2019-06-05 13:25:59.290,M,6000.0000,171,27715
1383,2019-03-09 16:26:28.900,2019-05-18 16:09:29.860,M,8000.0000,72,62724
1383,2019-06-12 15:03:34.820,2019-09-05 04:09:34.590,M,6000.0000,483,14529
1384,2017-01-28 09:11:55.270,2017-07-30 04:03:55.090,M,6000.0000,72,63176
1384,2017-06-04 11:19:04.840,2017-09-28 18:33:24.880,M,6000.0000,378,21375
1384,2017-06-11 13:13:45.170,2017-11-02 23:03:14.710,M,6000.0000,690,52808
1384,2017-09-02 23:34:55.380,2017-11-15 23:53:42.810,M,8000.0000,483,17958
1384,2018-01-19 04:18:10.450,2018-05-31 15:55:05.410,M,6000.0000,586,103848
1384,2018-06-10 03:26:30.010,2018-08-06 03:49:13.120,M,6000.0000,171,35846
1384,2019-06-19 14:18:39.870,2019-07-27 20:52:01.340,M,6000.0000,274,14252
1385,2017-05-29 06:45:01.520,2017-07-16 19:09:29.580,M,8000.0000,483,21304
1385,2017-10-06 09:54:11.000,2018-02-04 12:34:51.900,M,6000.0000,586,105423
1385,2018-04-14 05:00:50.480,2018-05-17 13:20:24.700,M,6000.0000,72,76587
1385,2018-05-25 09:05:17.420,2018-10-27 16:32:52.450,M,6000.0000,378,28285
1385,2018-09-13 20:33:17.550,2018-12-18 17:05:59.110,M,6000.0000,690,64596
1385,2019-04-16 09:59:22.290,2019-06-16 04:25:12.190,M,6000.0000,171,42067
1385,2019-07-11 17:59:06.500,2019-11-19 04:30:08.500,M,8000.0000,274,18073
1386,2017-02-25 04:25:07.690,2017-05-01 18:25:42.030,M,6000.0000,690,78990
1386,2017-03-01 08:15:46.590,2017-06-15 21:09:15.860,M,6000.0000,274,21010
1386,2017-04-10 02:19:21.890,2017-08-22 05:31:05.080,M,8000.0000,171,55856
1386,2018-05-29 16:28:57.840,2018-07-17 08:21:32.070,M,6000.0000,586,126423
1386,2018-09-17 08:17:02.400,2018-10-20 00:41:33.470,M,6000.0000,378,37130
1386,2019-03-21 07:56:35.160,2019-07-21 11:17:08.430,M,8000.0000,483,28290
1386,2019-06-29 09:14:37.090,2019-08-18 02:20:17.920,M,6000.0000,72,84176
1387,2017-01-29 13:41:22.070,2017-07-16 15:06:46.130,M,6000.0000,483,35529
1387,2017-02-11 17:49:56.730,2017-04-20 21:59:21.200,M,8000.0000,171,63067
1387,2017-03-16 01:38:51.860,2017-06-08 06:37:33.380,M,6000.0000,72,101859
1387,2017-07-08 20:28:26.240,2017-08-15 21:15:46.270,M,6000.0000,274,27535
1387,2018-10-19 13:12:56.900,2019-01-06 11:41:53.800,M,8000.0000,690,85596
1387,2019-06-03 12:23:13.810,2019-11-13 19:00:41.720,M,6000.0000,586,127423
1387,2019-08-31 09:29:22.330,2019-11-27 15:13:40.870,M,6000.0000,378,42375
1388,2017-04-13 12:04:14.820,2017-07-07 19:47:11.710,M,6000.0000,378,53257
1388,2017-09-21 17:56:04.040,2018-01-12 22:25:44.900,M,6000.0000,586,128423
1388,2018-01-04 14:06:23.230,2018-04-15 07:17:40.460,M,6000.0000,171,77846
1388,2018-04-08 08:58:33.190,2018-09-27 22:03:39.760,M,6000.0000,274,35252
1388,2018-11-11 17:27:01.860,2019-01-20 11:27:02.480,M,6000.0000,483,42304
1388,2019-05-10 13:16:41.030,2019-07-13 15:06:50.860,M,6000.0000,690,104794
1388,2019-07-30 04:38:00.900,2019-12-24 17:12:23.680,M,6000.0000,72,105176
1389,2017-11-14 23:25:29.630,2018-02-15 10:15:54.050,M,6000.0000,378,63375
1389,2018-03-21 14:48:36.770,2018-07-26 00:11:43.200,M,6000.0000,171,84067
1389,2018-09-18 08:47:31.940,2018-12-01 04:36:45.570,M,6000.0000,587,780
1389,2018-09-29 21:19:53.010,2019-02-06 10:18:19.800,M,6000.0000,72,125724
1389,2019-01-07 06:03:51.510,2019-06-23 21:11:42.210,M,6000.0000,483,54285
1389,2019-02-18 07:22:56.400,2019-04-05 18:00:18.370,M,8000.0000,274,42010
1389,2019-08-12 21:47:20.710,2019-10-03 23:33:34.300,M,6000.0000,690,106596
1390,2017-05-11 08:30:39.580,2017-10-06 09:33:32.060,M,6000.0000,378,79130
1390,2017-06-24 15:06:20.320,2017-08-12 06:53:52.200,M,6000.0000,171,105067
1390,2017-07-16 12:36:51.040,2017-08-24 02:40:21.670,M,6000.0000,483,63304
1390,2018-04-21 04:24:58.010,2018-06-20 19:55:37.630,M,6000.0000,587,4875
1390,2018-05-01 20:11:48.280,2018-08-20 01:46:16.380,M,6000.0000,274,53178
1390,2019-04-27 16:40:00.300,2019-06-27 08:14:09.960,M,6000.0000,690,129596
1390,2019-08-22 14:20:34.360,2019-11-08 12:56:05.820,M,8000.0000,72,126176
1391,2017-04-15 23:24:31.450,2017-06-07 00:43:21.710,M,6000.0000,483,77529
1391,2017-07-07 22:05:44.810,2017-09-09 00:22:49.010,M,6000.0000,691,614
1391,2017-09-22 21:36:22.350,2017-12-31 22:27:48.390,M,6000.0000,378,84375
1391,2019-01-19 08:49:57.060,2019-03-31 16:54:26.820,M,6000.0000,171,126067
1391,2019-04-22 19:08:33.970,2019-09-28 11:18:08.030,M,8000.0000,72,127176
1391,2019-07-09 07:43:39.820,2019-09-14 00:14:41.750,M,6000.0000,587,8086
1391,2019-08-25 23:18:21.800,2020-02-23 04:06:47.670,M,6000.0000,274,63010
1392,2017-06-05 14:11:19.470,2017-09-17 21:28:06.740,M,6000.0000,72,128176
1392,2018-01-04 17:02:21.560,2018-05-01 19:43:45.570,M,6000.0000,587,10628
1392,2018-07-04 13:00:52.940,2018-12-04 10:30:45.290,M,6000.0000,378,101976
1392,2018-07-25 16:36:29.760,2018-09-02 16:56:36.280,M,8000.0000,691,3370
1392,2018-09-02 13:47:46.570,2018-11-09 07:42:48.220,M,6000.0000,171,127067
1392,2018-10-30 21:17:35.410,2019-03-10 03:09:40.660,M,6000.0000,483,84304
1392,2019-06-08 02:06:56.250,2019-10-18 08:29:54.380,M,6000.0000,274,77252
1393,2017-10-09 21:50:50.670,2018-01-20 22:40:14.670,M,6000.0000,73,968
1393,2018-09-12 22:59:05.130,2018-11-05 13:11:51.390,M,6000.0000,274,84010
1393,2018-09-22 04:49:01.850,2018-11-12 10:53:29.550,M,6000.0000,378,105375
1393,2018-12-17 09:13:56.390,2019-06-04 07:25:24.230,M,6000.0000,171,128067
1393,2019-03-13 12:37:59.690,2019-05-19 00:29:19.980,M,6000.0000,483,101958
1393,2019-07-22 15:08:18.080,2019-10-30 00:43:33.150,M,6000.0000,587,14674
1394,2017-03-22 23:53:42.820,2017-06-11 21:21:36.480,M,6000.0000,691,10866
1394,2017-05-21 09:57:10.420,2017-08-08 23:24:29.550,M,6000.0000,587,17968
1394,2019-02-02 01:08:55.510,2019-07-29 20:41:50.570,M,6000.0000,172,1309
1394,2019-02-19 06:05:29.830,2019-08-03 23:27:50.090,M,6000.0000,274,102073
1394,2019-04-07 19:30:37.290,2019-08-17 09:00:57.600,M,6000.0000,378,126375
1394,2019-06-02 01:02:37.420,2019-08-01 11:58:31.690,M,8000.0000,73,2820
1394,2019-07-01 08:05:30.680,2019-08-04 08:29:20.540,M,6000.0000,483,105304
1395,2017-04-20 02:32:23.860,2017-07-10 22:41:18.800,M,6000.0000,73,7098
1395,2017-12-06 09:45:32.530,2018-04-12 17:41:01.600,M,6000.0000,483,126304
1395,2018-04-02 13:34:24.030,2018-07-12 03:13:27.910,M,8000.0000,691,14165
1395,2018-08-09 19:18:05.060,2018-10-30 22:31:15.220,M,6000.0000,378,127375
1395,2018-10-14 22:50:05.930,2018-12-19 15:52:15.620,M,8000.0000,274,105010
1395,2018-11-09 14:41:22.850,2019-03-29 07:26:38.280,M,6000.0000,587,21780
1395,2018-12-05 19:55:43.420,2019-05-03 10:55:20.840,M,6000.0000,172,2775
1396,2017-02-05 07:53:08.280,2017-06-08 07:26:55.860,M,6000.0000,274,126010
1396,2017-03-28 22:01:13.150,2017-07-03 16:37:05.350,M,8000.0000,587,29086
1396,2017-04-12 08:51:51.230,2017-07-11 16:49:50.590,M,6000.0000,378,128375
1396,2017-06-27 12:19:41.660,2017-11-30 03:50:03.150,M,6000.0000,691,17980
1396,2017-07-25 11:36:07.710,2017-10-29 01:01:29.180,M,6000.0000,483,127304
1396,2018-04-29 00:08:28.570,2018-07-02 16:50:22.950,M,6000.0000,73,10536
1396,2019-06-03 14:15:35.260,2019-08-22 13:37:02.950,M,6000.0000,172,8134
1397,2018-01-10 15:39:56.140,2018-06-17 02:31:21.480,M,6000.0000,691,21614
1397,2018-03-20 16:51:28.760,2018-07-24 10:53:41.200,M,6000.0000,483,128304
1397,2018-08-29 17:34:18.100,2018-11-14 03:50:49.190,M,8000.0000,274,127010
1397,2018-09-24 19:11:32.930,2019-02-05 22:00:26.760,M,6000.0000,379,2247
1397,2018-10-30 00:26:48.030,2019-02-05 00:20:17.200,M,6000.0000,587,35674
1397,2019-02-14 07:23:59.180,2019-07-18 07:55:14.050,M,6000.0000,73,13530
1397,2019-08-06 02:25:59.870,2019-10-01 17:53:47.610,M,6000.0000,172,11554
1398,2017-03-24 23:39:10.420,2017-06-20 08:15:54.470,M,6000.0000,587,42780
1398,2017-07-05 23:03:41.610,2017-08-28 13:04:07.320,M,8000.0000,274,128010
1398,2017-08-19 05:56:54.790,2018-02-16 22:24:59.660,M,6000.0000,691,28048
1398,2017-10-29 00:04:53.670,2018-04-29 09:02:39.120,M,6000.0000,73,20561
1398,2018-01-30 15:41:17.400,2018-05-22 18:35:32.730,M,6000.0000,172,14926
1398,2018-05-31 20:45:18.860,2018-11-02 11:47:19.890,M,6000.0000,484,174
1398,2018-12-07 13:54:48.860,2019-05-12 15:23:49.160,M,6000.0000,379,4563
1399,2017-04-08 17:25:32.710,2017-09-29 14:09:15.300,M,6000.0000,172,19058
1399,2017-04-15 02:30:38.240,2017-05-17 11:24:05.910,M,6000.0000,275,1390
1399,2017-05-16 04:52:05.670,2017-11-13 08:17:25.320,M,6000.0000,73,20765
1399,2017-12-18 00:41:56.670,2018-03-17 00:34:59.680,M,6000.0000,379,7429
1399,2017-12-18 10:29:30.300,2018-05-24 08:34:22.200,M,6000.0000,484,3223
1399,2018-06-29 08:07:08.850,2018-11-21 02:43:12.700,M,6000.0000,691,35165
1399,2019-07-21 18:32:38.190,2019-09-20 02:41:12.140,M,6000.0000,587,52628
1400,2017-05-05 16:13:19.580,2017-10-09 12:30:01.950,M,6000.0000,691,42614
1400,2018-05-30 05:26:43.090,2018-10-08 07:18:59.470,M,6000.0000,484,7886
1400,2018-09-30 16:51:45.390,2019-01-09 14:55:42.770,M,6000.0000,379,12387
1400,2018-12-22 03:30:46.920,2019-04-14 18:45:36.520,M,6000.0000,587,63780
1400,2019-03-26 06:51:28.350,2019-07-09 07:05:30.830,M,6000.0000,275,5231
1400,2019-04-19 18:09:36.550,2019-05-21 10:20:43.870,M,6000.0000,172,22309
1400,2019-05-15 21:53:49.600,2019-06-22 04:52:15.690,M,6000.0000,73,21968
1401,2017-03-27 15:28:41.400,2017-07-21 18:43:12.430,M,6000.0000,172,29134
1401,2017-09-30 00:18:21.180,2018-02-22 20:34:14.690,M,8000.0000,691,52866
1401,2018-01-26 04:34:45.150,2018-04-26 10:40:32.480,M,6000.0000,73,28098
1401,2018-11-16 13:18:32.270,2019-02-24 02:22:59.460,M,6000.0000,484,11160
1401,2018-11-29 12:40:19.490,2019-04-10 11:40:15.260,M,6000.0000,275,6818
1401,2019-07-22 22:30:54.660,2019-10-04 22:28:38.020,M,8000.0000,587,77674
1401,2019-08-16 00:32:16.690,2019-10-29 18:29:39.090,M,6000.0000,379,13794
1402,2017-02-21 10:33:04.100,2017-05-05 03:25:12.070,M,6000.0000,587,84780
1402,2017-12-08 01:31:12.030,2018-03-22 00:05:27.960,M,6000.0000,379,18387
1402,2017-12-18 06:25:29.280,2018-01-18 08:58:12.210,M,6000.0000,172,35926
1402,2018-03-07 08:43:56.120,2018-07-01 07:34:39.310,M,6000.0000,484,14750
1402,2018-04-24 20:07:53.560,2018-08-26 03:13:52.150,M,6000.0000,275,11608
1402,2019-06-14 04:40:49.360,2019-09-26 07:00:56.070,M,8000.0000,73,34530
1403,2017-04-05 11:24:56.230,2017-09-27 03:32:20.580,M,6000.0000,691,77165
1403,2017-07-17 11:00:13.050,2017-09-09 14:41:15.220,M,6000.0000,73,41765
1403,2017-10-30 23:57:22.490,2017-12-23 19:21:00.890,M,6000.0000,379,23247
1403,2018-04-22 11:09:40.080,2018-06-02 03:56:47.100,M,6000.0000,275,13738
1403,2018-04-23 08:02:00.060,2018-10-03 23:18:15.100,M,6000.0000,172,43309
1403,2018-11-24 13:59:30.800,2019-01-02 17:44:13.660,M,8000.0000,587,101968
1403,2019-06-09 19:59:07.630,2019-07-11 08:09:24.090,M,6000.0000,484,18912
1404,2017-04-10 08:46:34.110,2017-07-13 20:56:55.660,M,8000.0000,275,18282
1404,2017-05-28 12:00:25.450,2017-07-27 02:04:16.020,M,6000.0000,587,105780
1404,2017-09-14 21:14:25.440,2017-10-23 12:12:31.030,M,8000.0000,172,53554
1404,2017-10-05 03:55:56.820,2017-12-13 23:57:58.670,M,6000.0000,73,42968
1404,2018-02-12 07:19:11.090,2018-06-26 00:21:15.140,M,6000.0000,484,21174
1404,2019-03-15 16:41:24.100,2019-06-03 13:13:16.780,M,6000.0000,379,28429
1405,2017-03-22 02:03:25.690,2017-05-11 07:29:59.080,M,6000.0000,172,64309
1405,2017-10-05 19:41:54.880,2017-11-15 01:05:36.440,M,6000.0000,275,22390
1405,2017-10-12 18:20:58.950,2018-04-13 15:23:21.690,M,6000.0000,379,34794
1405,2017-11-16 22:21:47.660,2018-04-16 14:32:50.450,M,6000.0000,484,28886
1405,2018-03-22 13:36:51.810,2018-07-31 15:48:05.660,M,6000.0000,587,126780
1405,2018-11-20 03:51:56.250,2019-01-09 18:44:34.820,M,6000.0000,73,52536
1406,2017-01-06 15:35:02.110,2017-04-06 08:16:45.180,M,6000.0000,484,35750
1406,2018-03-01 20:23:16.770,2018-07-09 12:33:03.660,M,6000.0000,379,44247
1406,2018-03-24 14:59:17.060,2018-06-09 09:44:36.470,M,6000.0000,172,77926
1406,2018-05-04 22:02:55.210,2018-07-08 19:07:16.900,M,6000.0000,587,127780
1406,2018-06-01 04:03:04.020,2018-08-22 09:43:58.970,M,6000.0000,73,62765
1406,2018-11-03 01:53:20.710,2019-04-17 02:23:13.130,M,6000.0000,275,27818
1406,2019-05-03 05:10:26.800,2019-08-13 11:09:15.430,M,8000.0000,691,105614
1407,2017-04-25 10:46:36.860,2017-09-25 08:01:15.820,M,6000.0000,275,34738
1407,2017-11-17 19:08:32.460,2018-04-23 23:06:36.380,M,6000.0000,73,63968
1407,2018-02-28 12:51:32.960,2018-04-06 01:38:28.490,M,6000.0000,172,85309
1407,2019-05-09 03:22:04.850,2019-10-07 01:51:15.110,M,6000.0000,691,126614
1407,2019-05-31 06:32:10.390,2019-10-24 07:39:26.230,M,6000.0000,484,42174
1407,2019-05-31 14:40:22.750,2019-07-09 20:53:48.850,M,6000.0000,379,54387
1408,2018-01-10 23:29:33.640,2018-05-02 09:59:38.410,M,6000.0000,275,43390
1408,2018-05-15 10:57:58.130,2018-09-30 06:41:33.400,M,6000.0000,73,76530
1408,2018-09-06 06:29:25.960,2019-01-04 07:26:46.160,M,6000.0000,379,65247
1408,2018-11-22 09:43:56.920,2019-03-20 18:24:09.180,M,6000.0000,172,103058
1408,2019-02-14 14:20:02.960,2019-03-30 04:22:19.380,M,8000.0000,484,53160
1408,2019-08-14 10:33:46.460,2019-09-15 00:19:17.440,M,8000.0000,588,194
1409,2017-03-21 21:04:29.510,2017-09-09 05:24:27.120,M,6000.0000,73,84968
1409,2017-03-25 08:15:00.220,2017-08-19 02:18:38.750,M,8000.0000,275,53608
1409,2018-02-18 02:57:08.450,2018-06-26 19:02:04.720,M,6000.0000,588,3474
1409,2018-03-15 17:39:47.540,2018-06-04 15:02:40.690,M,6000.0000,484,63174
1409,2018-08-17 18:18:49.620,2018-11-03 20:31:59.800,M,6000.0000,172,106309
1409,2019-05-02 05:33:35.450,2019-09-09 02:10:40.280,M,6000.0000,379,76794
1410,2017-01-28 10:27:03.700,2017-04-23 08:14:41.570,M,6000.0000,73,104561
1410,2017-03-03 10:52:16.970,2017-05-09 03:11:53.800,M,6000.0000,172,129309
1410,2017-03-19 05:20:53.450,2017-05-12 20:02:07.180,M,6000.0000,484,77750
1410,2017-05-10 13:24:38.160,2017-06-14 20:27:21.760,M,6000.0000,275,64390
1410,2017-10-29 22:48:30.480,2017-12-15 21:54:06.350,M,8000.0000,588,6871
1410,2018-05-26 20:10:36.320,2018-07-02 19:07:42.170,M,6000.0000,379,86247
1410,2018-09-01 13:36:54.770,2019-01-07 01:40:48.020,M,6000.0000,692,212
1411,2017-05-25 16:26:09.800,2017-09-26 21:34:13.660,M,6000.0000,692,3961
1411,2018-06-21 20:30:25.210,2018-08-22 10:23:21.650,M,6000.0000,173,149
1411,2018-06-29 19:07:28.940,2018-12-05 04:57:40.120,M,6000.0000,588,13008
1411,2019-03-06 03:49:39.230,2019-06-03 10:41:09.860,M,6000.0000,484,84174
1411,2019-03-06 19:29:13.760,2019-04-11 18:06:29.350,M,6000.0000,275,76738
1411,2019-03-18 12:19:26.950,2019-09-12 22:52:50.270,M,6000.0000,73,105968
1411,2019-06-10 10:27:39.140,2019-08-18 10:12:16.720,M,6000.0000,379,102387
1412,2017-06-02 02:39:14.340,2017-08-26 19:41:20.760,M,6000.0000,173,4698
1412,2017-06-30 03:41:01.290,2017-08-23 05:36:48.710,M,8000.0000,588,14827
1412,2018-01-23 14:29:56.250,2018-03-28 08:00:26.200,M,6000.0000,275,85390
1412,2018-09-05 12:47:13.640,2019-01-08 08:03:37.290,M,6000.0000,692,8170
1412,2018-11-26 05:04:27.160,2019-03-28 12:45:21.060,M,6000.0000,379,107247
1412,2019-05-07 10:04:03.460,2019-10-22 19:50:00.770,M,8000.0000,73,125765
1412,2019-06-01 18:03:33.530,2019-10-26 18:11:40.060,M,6000.0000,484,102912
1413,2018-01-03 22:47:03.920,2018-02-17 13:36:16.100,M,6000.0000,484,105174
1413,2018-01-11 11:42:39.940,2018-03-27 22:26:55.600,M,6000.0000,275,102282
1413,2018-03-04 22:49:14.910,2018-06-08 21:53:53.180,M,8000.0000,588,19096
