workAttendanceTime,workGetOffTime,workHourEmployeeNum
2019-08-10 04:40:39.410,2019-08-18 04:40:40.410,17
2019-08-10 05:21:44.720,2019-08-18 05:21:45.720,32
2019-08-10 05:32:14.940,2019-08-18 05:32:15.940,46
2019-08-10 05:35:32.620,2019-08-18 05:35:33.620,15
2019-08-10 05:47:53.830,2019-08-18 05:47:54.830,29
2019-08-10 06:01:27.360,2019-08-18 06:01:28.360,40
2019-08-10 06:10:31.230,2019-08-18 06:10:32.230,13
2019-08-10 06:19:25.180,2019-08-18 06:19:26.180,23
2019-08-10 07:37:55.380,2019-08-18 07:37:56.380,19
2019-08-10 08:05:43.390,2019-08-18 08:05:44.390,3
2019-08-10 08:42:36.150,2019-08-18 08:42:37.150,16
2019-08-10 08:46:36.100,2019-08-18 08:46:37.100,19
2019-08-10 09:29:41.090,2019-08-18 09:29:42.090,25
2019-08-10 10:44:03.730,2019-08-18 10:44:04.730,48
2019-08-10 11:47:03.560,2019-08-18 11:47:04.560,6
2019-08-10 12:18:44.520,2019-08-18 12:18:45.520,13
2019-08-10 12:39:16.410,2019-08-18 12:39:17.410,6
2019-08-10 13:07:46.560,2019-08-18 13:07:47.560,42
2019-08-10 14:07:55.000,2019-08-18 14:07:56.000,41
2019-08-10 14:18:12.520,2019-08-18 14:18:13.520,34
2019-08-10 14:20:51.500,2019-08-18 14:20:52.500,46
2019-08-10 14:28:36.590,2019-08-18 14:28:37.590,1
2019-08-10 14:38:04.190,2019-08-18 14:38:05.190,13
2019-08-10 14:56:52.740,2019-08-18 14:56:53.740,36
2019-08-10 15:05:20.940,2019-08-18 15:05:21.940,31
2019-08-10 15:58:55.080,2019-08-18 15:58:56.080,24
2019-08-10 16:09:03.520,2019-08-18 16:09:04.520,4
2019-08-10 16:34:46.010,2019-08-18 16:34:47.010,21
2019-08-10 16:38:05.950,2019-08-18 16:38:06.950,50
2019-08-10 16:50:42.630,2019-08-18 16:50:43.630,46
2019-08-10 17:02:07.460,2019-08-18 17:02:08.460,12
2019-08-10 18:05:03.580,2019-08-18 18:05:04.580,21
2019-08-10 18:35:50.730,2019-08-18 18:35:51.730,36
2019-08-10 18:45:26.570,2019-08-18 18:45:27.570,1
2019-08-10 18:55:18.760,2019-08-18 18:55:19.760,39
2019-08-10 19:11:08.110,2019-08-18 19:11:09.110,25
2019-08-10 19:38:55.530,2019-08-18 19:38:56.530,6
2019-08-10 19:40:35.490,2019-08-18 19:40:36.490,8
2019-08-10 19:41:37.740,2019-08-18 19:41:38.740,43
2019-08-10 19:51:59.570,2019-08-18 19:52:00.570,11
2019-08-10 20:20:24.650,2019-08-18 20:20:25.650,47
2019-08-10 20:47:24.730,2019-08-18 20:47:25.730,3
2019-08-10 21:08:31.280,2019-08-18 21:08:32.280,30
2019-08-10 21:24:52.440,2019-08-18 21:24:53.440,20
2019-08-10 22:22:35.520,2019-08-18 22:22:36.520,39
2019-08-10 23:23:38.840,2019-08-18 23:23:39.840,19
2019-08-11 00:02:01.680,2019-08-19 00:02:02.680,39
2019-08-11 01:05:25.300,2019-08-19 01:05:26.300,13
2019-08-11 01:15:09.930,2019-08-19 01:15:10.930,29
2019-08-11 01:26:37.240,2019-08-19 01:26:38.240,39
2019-08-11 01:35:27.500,2019-08-19 01:35:28.500,38
2019-08-11 02:10:41.890,2019-08-19 02:10:42.890,19
2019-08-11 02:59:47.100,2019-08-19 02:59:48.100,46
2019-08-11 03:26:47.560,2019-08-19 03:26:48.560,21
2019-08-11 04:01:24.500,2019-08-19 04:01:25.500,42
2019-08-11 04:04:43.340,2019-08-19 04:04:44.340,43
2019-08-11 04:12:08.430,2019-08-19 04:12:09.430,50
2019-08-11 04:41:43.600,2019-08-19 04:41:44.600,26
2019-08-11 05:23:12.170,2019-08-19 05:23:13.170,44
2019-08-11 05:37:35.700,2019-08-19 05:37:36.700,23
2019-08-11 06:20:42.620,2019-08-19 06:20:43.620,46
2019-08-11 07:08:51.790,2019-08-19 07:08:52.790,6
2019-08-11 07:45:31.840,2019-08-19 07:45:32.840,30
2019-08-11 08:03:17.390,2019-08-19 08:03:18.390,32
2019-08-11 08:32:49.750,2019-08-19 08:32:50.750,13
2019-08-11 08:53:49.180,2019-08-19 08:53:50.180,25
2019-08-11 09:29:44.420,2019-08-19 09:29:45.420,27
2019-08-11 09:44:40.560,2019-08-19 09:44:41.560,39
2019-08-11 10:44:39.110,2019-08-19 10:44:40.110,21
2019-08-11 11:02:32.620,2019-08-19 11:02:33.620,8
2019-08-11 11:10:05.310,2019-08-19 11:10:06.310,4
2019-08-11 11:14:37.240,2019-08-19 11:14:38.240,31
2019-08-11 12:04:54.130,2019-08-19 12:04:55.130,14
2019-08-11 12:13:15.220,2019-08-19 12:13:16.220,41
2019-08-11 12:58:34.870,2019-08-19 12:58:35.870,4
2019-08-11 13:23:07.290,2019-08-19 13:23:08.290,45
2019-08-11 15:09:04.470,2019-08-19 15:09:05.470,29
2019-08-11 15:13:40.540,2019-08-19 15:13:41.540,10
2019-08-11 17:12:32.200,2019-08-19 17:12:33.200,34
2019-08-11 18:20:33.820,2019-08-19 18:20:34.820,9
2019-08-11 18:59:10.060,2019-08-19 18:59:11.060,49
2019-08-11 19:05:38.550,2019-08-19 19:05:39.550,2
2019-08-11 19:43:58.780,2019-08-19 19:43:59.780,23
2019-08-11 19:59:05.060,2019-08-19 19:59:06.060,34
2019-08-11 20:04:54.770,2019-08-19 20:04:55.770,49
2019-08-11 20:13:16.130,2019-08-19 20:13:17.130,36
2019-08-11 20:27:12.860,2019-08-19 20:27:13.860,5
2019-08-11 20:32:01.590,2019-08-19 20:32:02.590,49
2019-08-11 20:33:14.370,2019-08-19 20:33:15.370,37
2019-08-11 20:57:14.560,2019-08-19 20:57:15.560,46
2019-08-11 21:10:28.590,2019-08-19 21:10:29.590,29
2019-08-11 21:18:25.880,2019-08-19 21:18:26.880,15
2019-08-11 21:55:23.940,2019-08-19 21:55:24.940,26
2019-08-11 21:58:37.130,2019-08-19 21:58:38.130,27
2019-08-11 22:07:42.980,2019-08-19 22:07:43.980,43
2019-08-11 22:15:00.270,2019-08-19 22:15:01.270,42
2019-08-11 22:21:03.510,2019-08-19 22:21:04.510,15
2019-08-11 22:39:34.880,2019-08-19 22:39:35.880,37
2019-08-11 23:02:23.970,2019-08-19 23:02:24.970,5
2019-08-11 23:10:16.300,2019-08-19 23:10:17.300,29
2019-08-11 23:54:19.410,2019-08-19 23:54:20.410,4
2019-08-12 00:16:03.820,2019-08-20 00:16:04.820,8
2019-08-12 00:38:03.500,2019-08-20 00:38:04.500,43
2019-08-12 01:49:18.520,2019-08-20 01:49:19.520,42
2019-08-12 02:12:03.830,2019-08-20 02:12:04.830,37
2019-08-12 02:15:19.470,2019-08-20 02:15:20.470,20
2019-08-12 02:16:53.220,2019-08-20 02:16:54.220,49
2019-08-12 02:21:10.780,2019-08-20 02:21:11.780,34
2019-08-12 02:32:34.980,2019-08-20 02:32:35.980,48
2019-08-12 02:41:09.080,2019-08-20 02:41:10.080,17
2019-08-12 03:06:51.180,2019-08-20 03:06:52.180,47
2019-08-12 03:40:38.780,2019-08-20 03:40:39.780,47
2019-08-12 03:44:52.750,2019-08-20 03:44:53.750,35
2019-08-12 04:23:24.830,2019-08-20 04:23:25.830,13
2019-08-12 06:04:00.700,2019-08-20 06:04:01.700,48
2019-08-12 06:10:17.310,2019-08-20 06:10:18.310,31
2019-08-12 06:45:02.980,2019-08-20 06:45:03.980,12
2019-08-12 07:10:39.840,2019-08-20 07:10:40.840,48
2019-08-12 07:20:50.020,2019-08-20 07:20:51.020,34
2019-08-12 07:30:49.990,2019-08-20 07:30:50.990,42
2019-08-12 08:08:38.480,2019-08-20 08:08:39.480,34
2019-08-12 08:14:40.210,2019-08-20 08:14:41.210,42
2019-08-12 08:39:38.270,2019-08-20 08:39:39.270,5
2019-08-12 09:05:56.940,2019-08-20 09:05:57.940,32
2019-08-12 09:10:16.700,2019-08-20 09:10:17.700,33
2019-08-12 09:43:59.850,2019-08-20 09:44:00.850,6
2019-08-12 09:50:43.000,2019-08-20 09:50:44.000,32
2019-08-12 12:01:22.640,2019-08-20 12:01:23.640,41
2019-08-12 12:13:55.940,2019-08-20 12:13:56.940,29
2019-08-12 12:19:15.260,2019-08-20 12:19:16.260,33
2019-08-12 12:30:01.740,2019-08-20 12:30:02.740,2
2019-08-12 12:35:48.310,2019-08-20 12:35:49.310,28
2019-08-12 13:01:38.940,2019-08-20 13:01:39.940,24
2019-08-12 13:04:28.830,2019-08-20 13:04:29.830,6
2019-08-12 13:32:54.510,2019-08-20 13:32:55.510,40
2019-08-12 14:22:59.470,2019-08-20 14:23:00.470,48
2019-08-12 14:25:17.740,2019-08-20 14:25:18.740,27
2019-08-12 15:53:04.890,2019-08-20 15:53:05.890,16
2019-08-12 16:02:17.930,2019-08-20 16:02:18.930,4
2019-08-12 16:12:24.780,2019-08-20 16:12:25.780,3
2019-08-12 16:27:53.680,2019-08-20 16:27:54.680,12
2019-08-12 17:05:42.180,2019-08-20 17:05:43.180,15
2019-08-12 17:25:28.620,2019-08-20 17:25:29.620,46
2019-08-12 18:23:46.250,2019-08-20 18:23:47.250,18
2019-08-12 18:26:53.440,2019-08-20 18:26:54.440,11
2019-08-12 19:25:35.770,2019-08-20 19:25:36.770,44
2019-08-12 20:00:34.370,2019-08-20 20:00:35.370,44
2019-08-12 21:23:41.470,2019-08-20 21:23:42.470,35
2019-08-12 21:24:25.670,2019-08-20 21:24:26.670,32
2019-08-12 21:24:31.630,2019-08-20 21:24:32.630,23
2019-08-12 21:55:12.350,2019-08-20 21:55:13.350,26
2019-08-12 22:19:59.680,2019-08-20 22:20:00.680,36
2019-08-12 22:35:11.130,2019-08-20 22:35:12.130,7
2019-08-12 22:50:53.490,2019-08-20 22:50:54.490,14
2019-08-12 23:09:56.820,2019-08-20 23:09:57.820,7
2019-08-12 23:16:22.880,2019-08-20 23:16:23.880,17
2019-08-12 23:18:38.010,2019-08-20 23:18:39.010,5
2019-08-12 23:47:59.660,2019-08-20 23:48:00.660,38
2019-08-13 00:11:44.620,2019-08-21 00:11:45.620,9
2019-08-13 00:35:21.220,2019-08-21 00:35:22.220,21
2019-08-13 01:02:44.460,2019-08-21 01:02:45.460,11
2019-08-13 01:19:14.190,2019-08-21 01:19:15.190,34
2019-08-13 01:40:49.860,2019-08-21 01:40:50.860,18
2019-08-13 01:53:34.600,2019-08-21 01:53:35.600,19
2019-08-13 02:48:10.030,2019-08-21 02:48:11.030,4
2019-08-13 03:19:29.320,2019-08-21 03:19:30.320,4
2019-08-13 03:33:09.180,2019-08-21 03:33:10.180,5
2019-08-13 04:05:24.370,2019-08-21 04:05:25.370,2
2019-08-13 04:07:32.640,2019-08-21 04:07:33.640,37
2019-08-13 04:24:15.060,2019-08-21 04:24:16.060,47
2019-08-13 04:28:02.000,2019-08-21 04:28:03.000,33
2019-08-13 05:13:25.090,2019-08-21 05:13:26.090,26
2019-08-13 05:14:49.670,2019-08-21 05:14:50.670,36
2019-08-13 06:25:55.700,2019-08-21 06:25:56.700,42
2019-08-13 07:20:05.500,2019-08-21 07:20:06.500,11
2019-08-13 07:32:06.750,2019-08-21 07:32:07.750,31
2019-08-13 07:41:46.840,2019-08-21 07:41:47.840,1
2019-08-13 07:57:17.800,2019-08-21 07:57:18.800,25
2019-08-13 08:31:57.410,2019-08-21 08:31:58.410,22
2019-08-13 08:46:10.270,2019-08-21 08:46:11.270,32
2019-08-13 08:54:16.310,2019-08-21 08:54:17.310,35
2019-08-13 09:15:50.530,2019-08-21 09:15:51.530,16
2019-08-13 09:24:29.130,2019-08-21 09:24:30.130,11
2019-08-13 09:25:45.900,2019-08-21 09:25:46.900,6
2019-08-13 10:00:43.010,2019-08-21 10:00:44.010,33
2019-08-13 10:07:25.650,2019-08-21 10:07:26.650,13
2019-08-13 10:40:30.500,2019-08-21 10:40:31.500,37
2019-08-13 11:34:27.100,2019-08-21 11:34:28.100,39
2019-08-13 11:46:27.230,2019-08-21 11:46:28.230,37
2019-08-13 11:52:58.480,2019-08-21 11:52:59.480,30
2019-08-13 11:55:23.030,2019-08-21 11:55:24.030,46
2019-08-13 11:58:20.220,2019-08-21 11:58:21.220,31
2019-08-13 12:07:39.910,2019-08-21 12:07:40.910,44
2019-08-13 12:28:50.770,2019-08-21 12:28:51.770,46
2019-08-13 12:49:39.220,2019-08-21 12:49:40.220,7
2019-08-13 12:58:11.620,2019-08-21 12:58:12.620,2
2019-08-13 12:59:35.560,2019-08-21 12:59:36.560,3
2019-08-13 13:06:06.250,2019-08-21 13:06:07.250,36
2019-08-13 13:11:08.720,2019-08-21 13:11:09.720,29
2019-08-13 14:05:30.180,2019-08-21 14:05:31.180,34
2019-08-13 14:10:11.870,2019-08-21 14:10:12.870,46
2019-08-13 15:00:49.510,2019-08-21 15:00:50.510,6
2019-08-13 15:33:44.140,2019-08-21 15:33:45.140,50
2019-08-13 15:38:02.910,2019-08-21 15:38:03.910,20
2019-08-13 15:40:27.650,2019-08-21 15:40:28.650,6
2019-08-13 16:10:55.580,2019-08-21 16:10:56.580,1
2019-08-13 16:11:01.250,2019-08-21 16:11:02.250,13
2019-08-13 16:35:50.820,2019-08-21 16:35:51.820,2
2019-08-13 17:28:18.160,2019-08-21 17:28:19.160,37
2019-08-13 17:35:02.290,2019-08-21 17:35:03.290,37
2019-08-13 18:18:03.080,2019-08-21 18:18:04.080,48
2019-08-13 19:19:04.140,2019-08-21 19:19:05.140,44
2019-08-13 20:42:02.750,2019-08-21 20:42:03.750,22
2019-08-13 21:40:40.480,2019-08-21 21:40:41.480,32
2019-08-13 22:07:03.820,2019-08-21 22:07:04.820,43
2019-08-13 22:09:27.780,2019-08-21 22:09:28.780,50
2019-08-13 22:55:45.420,2019-08-21 22:55:46.420,50
2019-08-13 23:10:51.240,2019-08-21 23:10:52.240,25
2019-08-13 23:46:33.450,2019-08-21 23:46:34.450,8
2019-08-14 00:14:37.550,2019-08-22 00:14:38.550,38
2019-08-14 00:21:46.530,2019-08-22 00:21:47.530,16
2019-08-14 00:39:37.010,2019-08-22 00:39:38.010,6
2019-08-14 01:12:08.160,2019-08-22 01:12:09.160,26
2019-08-14 01:41:54.130,2019-08-22 01:41:55.130,24
2019-08-14 01:54:22.230,2019-08-22 01:54:23.230,3
2019-08-14 02:17:20.250,2019-08-22 02:17:21.250,42
2019-08-14 02:22:21.770,2019-08-22 02:22:22.770,18
2019-08-14 02:23:00.480,2019-08-22 02:23:01.480,16
2019-08-14 03:29:26.900,2019-08-22 03:29:27.900,32
2019-08-14 03:37:19.460,2019-08-22 03:37:20.460,3
2019-08-14 03:49:51.120,2019-08-22 03:49:52.120,28
2019-08-14 04:00:17.650,2019-08-22 04:00:18.650,49
2019-08-14 04:01:09.810,2019-08-22 04:01:10.810,37
2019-08-14 04:05:44.520,2019-08-22 04:05:45.520,38
2019-08-14 04:13:09.010,2019-08-22 04:13:10.010,11
2019-08-14 04:55:31.920,2019-08-22 04:55:32.920,43
2019-08-14 05:39:56.860,2019-08-22 05:39:57.860,21
2019-08-14 05:56:20.920,2019-08-22 05:56:21.920,37
2019-08-14 06:09:15.710,2019-08-22 06:09:16.710,11
2019-08-14 07:28:09.970,2019-08-22 07:28:10.970,34
2019-08-14 07:29:56.150,2019-08-22 07:29:57.150,4
2019-08-14 07:34:01.640,2019-08-22 07:34:02.640,30
2019-08-14 07:38:10.130,2019-08-22 07:38:11.130,4
2019-08-14 07:54:00.720,2019-08-22 07:54:01.720,46
2019-08-14 08:47:28.170,2019-08-22 08:47:29.170,35
2019-08-14 08:58:08.640,2019-08-22 08:58:09.640,31
2019-08-14 09:06:13.910,2019-08-22 09:06:14.910,22
2019-08-14 09:09:30.230,2019-08-22 09:09:31.230,32
2019-08-14 09:45:44.200,2019-08-22 09:45:45.200,31
2019-08-14 09:54:12.010,2019-08-22 09:54:13.010,2
2019-08-14 11:05:34.870,2019-08-22 11:05:35.870,3
2019-08-14 11:08:42.940,2019-08-22 11:08:43.940,2
2019-08-14 11:24:48.100,2019-08-22 11:24:49.100,42
2019-08-14 11:37:23.400,2019-08-22 11:37:24.400,2
2019-08-14 11:57:13.280,2019-08-22 11:57:14.280,11
2019-08-14 12:51:48.140,2019-08-22 12:51:49.140,23
2019-08-14 12:55:47.270,2019-08-22 12:55:48.270,30
2019-08-14 13:15:05.940,2019-08-22 13:15:06.940,1
2019-08-14 13:51:17.360,2019-08-22 13:51:18.360,19
2019-08-14 13:59:51.130,2019-08-22 13:59:52.130,19
2019-08-14 14:19:36.810,2019-08-22 14:19:37.810,16
2019-08-14 14:26:02.430,2019-08-22 14:26:03.430,36
2019-08-14 14:39:10.920,2019-08-22 14:39:11.920,18
2019-08-14 15:21:44.900,2019-08-22 15:21:45.900,13
2019-08-14 15:28:02.120,2019-08-22 15:28:03.120,47
2019-08-14 16:03:10.860,2019-08-22 16:03:11.860,30
2019-08-14 16:20:01.120,2019-08-22 16:20:02.120,8
2019-08-14 16:21:26.060,2019-08-22 16:21:27.060,24
2019-08-14 16:55:31.210,2019-08-22 16:55:32.210,29
2019-08-14 17:02:48.720,2019-08-22 17:02:49.720,39
2019-08-14 17:04:02.610,2019-08-22 17:04:03.610,5
2019-08-14 17:19:20.690,2019-08-22 17:19:21.690,3
2019-08-14 17:22:56.520,2019-08-22 17:22:57.520,17
2019-08-14 18:02:53.000,2019-08-22 18:02:54.000,5
2019-08-14 18:12:48.730,2019-08-22 18:12:49.730,4
2019-08-14 18:19:44.670,2019-08-22 18:19:45.670,8
2019-08-14 18:33:45.360,2019-08-22 18:33:46.360,4
2019-08-14 20:04:08.510,2019-08-22 20:04:09.510,49
2019-08-14 20:50:57.340,2019-08-22 20:50:58.340,47
2019-08-14 21:23:05.140,2019-08-22 21:23:06.140,38
2019-08-14 21:37:09.920,2019-08-22 21:37:10.920,39
2019-08-14 22:07:06.310,2019-08-22 22:07:07.310,32
2019-08-14 23:34:14.690,2019-08-22 23:34:15.690,40
2019-08-14 23:39:21.260,2019-08-22 23:39:22.260,10
2019-08-15 00:06:12.320,2019-08-23 00:06:13.320,8
2019-08-15 00:43:21.240,2019-08-23 00:43:22.240,28
2019-08-15 01:36:23.730,2019-08-23 01:36:24.730,12
2019-08-15 01:44:51.760,2019-08-23 01:44:52.760,1
2019-08-15 01:58:57.580,2019-08-23 01:58:58.580,50
2019-08-15 02:07:34.610,2019-08-23 02:07:35.610,37
2019-08-15 02:31:14.750,2019-08-23 02:31:15.750,9
2019-08-15 02:59:20.380,2019-08-23 02:59:21.380,30
2019-08-15 03:09:18.650,2019-08-23 03:09:19.650,1
2019-08-15 03:50:07.590,2019-08-23 03:50:08.590,48
2019-08-15 04:05:47.990,2019-08-23 04:05:48.990,50
2019-08-15 04:49:30.990,2019-08-23 04:49:31.990,32
2019-08-15 04:59:26.980,2019-08-23 04:59:27.980,18
2019-08-15 05:26:11.470,2019-08-23 05:26:12.470,5
2019-08-15 05:57:44.440,2019-08-23 05:57:45.440,45
2019-08-15 06:05:29.030,2019-08-23 06:05:30.030,15
2019-08-15 06:13:27.230,2019-08-23 06:13:28.230,37
2019-08-15 06:33:44.760,2019-08-23 06:33:45.760,36
2019-08-15 07:13:14.930,2019-08-23 07:13:15.930,43
2019-08-15 07:53:20.650,2019-08-23 07:53:21.650,10
2019-08-15 08:16:45.340,2019-08-23 08:16:46.340,43
2019-08-15 08:47:43.910,2019-08-23 08:47:44.910,29
2019-08-15 08:53:09.560,2019-08-23 08:53:10.560,20
2019-08-15 08:56:56.900,2019-08-23 08:56:57.900,21
2019-08-15 10:02:26.350,2019-08-23 10:02:27.350,48
2019-08-15 10:42:15.180,2019-08-23 10:42:16.180,36
2019-08-15 10:48:58.230,2019-08-23 10:48:59.230,21
2019-08-15 11:03:55.740,2019-08-23 11:03:56.740,37
2019-08-15 11:10:17.950,2019-08-23 11:10:18.950,16
2019-08-15 12:08:26.850,2019-08-23 12:08:27.850,48
2019-08-15 12:51:09.480,2019-08-23 12:51:10.480,22
2019-08-15 13:07:28.330,2019-08-23 13:07:29.330,14
2019-08-15 13:24:38.220,2019-08-23 13:24:39.220,30
2019-08-15 13:42:51.210,2019-08-23 13:42:52.210,23
2019-08-15 14:03:19.990,2019-08-23 14:03:20.990,43
2019-08-15 14:07:46.090,2019-08-23 14:07:47.090,44
2019-08-15 14:55:19.770,2019-08-23 14:55:20.770,10
2019-08-15 15:21:24.060,2019-08-23 15:21:25.060,5
2019-08-15 15:22:22.150,2019-08-23 15:22:23.150,17
2019-08-15 15:23:35.300,2019-08-23 15:23:36.300,39
2019-08-15 15:53:39.960,2019-08-23 15:53:40.960,13
2019-08-15 15:57:28.830,2019-08-23 15:57:29.830,9
2019-08-15 16:43:36.960,2019-08-23 16:43:37.960,30
2019-08-15 18:46:24.380,2019-08-23 18:46:25.380,36
2019-08-15 19:20:48.260,2019-08-23 19:20:49.260,15
2019-08-15 20:17:51.210,2019-08-23 20:17:52.210,19
2019-08-15 20:55:19.100,2019-08-23 20:55:20.100,9
2019-08-15 21:01:52.410,2019-08-23 21:01:53.410,18
2019-08-15 21:15:13.170,2019-08-23 21:15:14.170,50
2019-08-15 22:00:46.930,2019-08-23 22:00:47.930,13
2019-08-15 22:16:20.850,2019-08-23 22:16:21.850,18
2019-08-15 22:53:22.540,2019-08-23 22:53:23.540,1
2019-08-15 23:31:34.420,2019-08-23 23:31:35.420,33
2019-08-15 23:36:42.480,2019-08-23 23:36:43.480,38
2019-08-15 23:50:44.230,2019-08-23 23:50:45.230,43
2019-08-16 00:39:53.700,2019-08-24 00:39:54.700,44
2019-08-16 00:48:23.470,2019-08-24 00:48:24.470,36
2019-08-16 01:54:16.660,2019-08-24 01:54:17.660,36
2019-08-16 02:02:21.040,2019-08-24 02:02:22.040,18
2019-08-16 02:08:21.520,2019-08-24 02:08:22.520,30
2019-08-16 02:10:58.160,2019-08-24 02:10:59.160,34
2019-08-16 02:28:04.010,2019-08-24 02:28:05.010,42
2019-08-16 03:29:53.940,2019-08-24 03:29:54.940,21
2019-08-16 03:36:48.050,2019-08-24 03:36:49.050,3
2019-08-16 04:28:00.930,2019-08-24 04:28:01.930,28
2019-08-16 05:07:06.620,2019-08-24 05:07:07.620,30
2019-08-16 05:48:38.650,2019-08-24 05:48:39.650,39
2019-08-16 06:28:20.020,2019-08-24 06:28:21.020,12
2019-08-16 06:54:41.640,2019-08-24 06:54:42.640,17
2019-08-16 07:42:42.860,2019-08-24 07:42:43.860,42
2019-08-16 07:44:13.350,2019-08-24 07:44:14.350,15
2019-08-16 07:54:27.290,2019-08-24 07:54:28.290,47
2019-08-16 07:55:02.020,2019-08-24 07:55:03.020,2
2019-08-16 08:10:34.310,2019-08-24 08:10:35.310,2
2019-08-16 08:40:10.600,2019-08-24 08:40:11.600,22
2019-08-16 08:56:40.370,2019-08-24 08:56:41.370,34
2019-08-16 09:25:47.280,2019-08-24 09:25:48.280,7
2019-08-16 11:25:22.330,2019-08-24 11:25:23.330,33
2019-08-16 11:29:35.560,2019-08-24 11:29:36.560,40
2019-08-16 11:35:03.270,2019-08-24 11:35:04.270,33
2019-08-16 12:10:11.000,2019-08-24 12:10:12.000,28
2019-08-16 13:04:10.240,2019-08-24 13:04:11.240,33
2019-08-16 13:21:08.600,2019-08-24 13:21:09.600,28
2019-08-16 13:34:59.620,2019-08-24 13:35:00.620,4
2019-08-16 13:59:29.150,2019-08-24 13:59:30.150,14
2019-08-16 14:22:05.460,2019-08-24 14:22:06.460,6
2019-08-16 14:22:21.210,2019-08-24 14:22:22.210,7
2019-08-16 15:05:17.900,2019-08-24 15:05:18.900,7
2019-08-16 16:04:19.470,2019-08-24 16:04:20.470,43
2019-08-16 16:47:09.930,2019-08-24 16:47:10.930,9
2019-08-16 17:29:31.260,2019-08-24 17:29:32.260,19
2019-08-16 17:40:59.260,2019-08-24 17:41:00.260,13
2019-08-16 18:15:46.230,2019-08-24 18:15:47.230,21
2019-08-16 18:16:41.610,2019-08-24 18:16:42.610,19
2019-08-16 18:18:52.560,2019-08-24 18:18:53.560,8
2019-08-16 18:26:07.650,2019-08-24 18:26:08.650,42
2019-08-16 18:28:20.400,2019-08-24 18:28:21.400,17
2019-08-16 18:32:28.930,2019-08-24 18:32:29.930,18
2019-08-16 18:32:44.800,2019-08-24 18:32:45.800,20
2019-08-16 18:44:22.970,2019-08-24 18:44:23.970,49
2019-08-16 18:46:02.890,2019-08-24 18:46:03.890,12
2019-08-16 19:02:59.860,2019-08-24 19:03:00.860,49
2019-08-16 19:49:34.100,2019-08-24 19:49:35.100,12
2019-08-16 21:33:50.280,2019-08-24 21:33:51.280,32
2019-08-16 22:01:35.480,2019-08-24 22:01:36.480,9
2019-08-16 22:17:58.780,2019-08-24 22:17:59.780,7
2019-08-16 22:34:17.720,2019-08-24 22:34:18.720,20
2019-08-16 22:52:48.960,2019-08-24 22:52:49.960,25
2019-08-16 23:04:34.070,2019-08-24 23:04:35.070,30
2019-08-16 23:17:39.470,2019-08-24 23:17:40.470,27
2019-08-16 23:18:21.850,2019-08-24 23:18:22.850,50
2019-08-16 23:34:25.770,2019-08-24 23:34:26.770,12
2019-08-16 23:45:28.710,2019-08-24 23:45:29.710,40
2019-08-17 00:03:24.370,2019-08-25 00:03:25.370,44
2019-08-17 00:17:13.060,2019-08-25 00:17:14.060,14
2019-08-17 00:43:47.280,2019-08-25 00:43:48.280,11
2019-08-17 01:26:21.250,2019-08-25 01:26:22.250,43
2019-08-17 02:11:17.170,2019-08-25 02:11:18.170,36
2019-08-17 02:39:14.560,2019-08-25 02:39:15.560,7
2019-08-17 03:40:57.270,2019-08-25 03:40:58.270,37
2019-08-17 03:46:04.000,2019-08-25 03:46:05.000,50
2019-08-17 03:58:03.100,2019-08-25 03:58:04.100,2
2019-08-17 04:08:24.280,2019-08-25 04:08:25.280,18
2019-08-17 04:22:23.410,2019-08-25 04:22:24.410,23
2019-08-17 04:27:54.540,2019-08-25 04:27:55.540,30
2019-08-17 06:08:31.360,2019-08-25 06:08:32.360,4
2019-08-17 06:45:26.120,2019-08-25 06:45:27.120,5
2019-08-17 06:49:29.230,2019-08-25 06:49:30.230,15
2019-08-17 07:08:35.150,2019-08-25 07:08:36.150,10
2019-08-17 07:08:39.610,2019-08-25 07:08:40.610,48
2019-08-17 08:30:59.060,2019-08-25 08:31:00.060,12
2019-08-17 09:14:07.430,2019-08-25 09:14:08.430,16
2019-08-17 10:05:58.690,2019-08-25 10:05:59.690,21
2019-08-17 10:06:26.680,2019-08-25 10:06:27.680,7
2019-08-17 10:28:18.340,2019-08-25 10:28:19.340,27
2019-08-17 11:38:49.550,2019-08-25 11:38:50.550,38
2019-08-17 11:45:36.720,2019-08-25 11:45:37.720,28
2019-08-17 11:57:58.150,2019-08-25 11:57:59.150,19
2019-08-17 11:59:24.250,2019-08-25 11:59:25.250,43
2019-08-17 12:10:27.660,2019-08-25 12:10:28.660,9
2019-08-17 12:13:10.880,2019-08-25 12:13:11.880,12
2019-08-17 12:58:48.890,2019-08-25 12:58:49.890,13
2019-08-17 13:23:47.960,2019-08-25 13:23:48.960,48
2019-08-17 13:40:14.470,2019-08-25 13:40:15.470,39
2019-08-17 13:56:47.870,2019-08-25 13:56:48.870,5
2019-08-17 14:47:54.950,2019-08-25 14:47:55.950,7
2019-08-17 14:49:44.830,2019-08-25 14:49:45.830,39
2019-08-17 15:16:18.020,2019-08-25 15:16:19.020,34
2019-08-17 15:36:33.790,2019-08-25 15:36:34.790,40
2019-08-17 15:38:12.670,2019-08-25 15:38:13.670,9
2019-08-17 15:58:08.230,2019-08-25 15:58:09.230,19
2019-08-17 16:14:56.420,2019-08-25 16:14:57.420,44
