utilityCostNumber,electricityUnitRate,waterUnitRate,utilityTimeCreated,utilityRentalNumber,utilityStartingTime,utilityBillingNumber,utilityLineNumber
12017,7.0000,1.0000,2019-06-14 04:39:20.480,1736,2018-06-26 19:07:00.760,654,105191
12018,7.0000,1.0000,2018-04-24 04:08:10.120,1329,2018-12-26 16:46:46.890,507,6958
12019,7.0000,1.0000,2018-07-04 08:13:28.100,1766,2017-12-11 10:41:01.430,665,31675
12020,7.0000,1.0000,2018-01-15 20:23:29.180,1847,2017-02-15 18:32:40.000,694,21102
12021,7.0000,1.0000,2019-07-04 03:21:52.850,1750,2017-08-30 09:36:23.330,659,130601
12022,7.0000,1.0000,2019-03-23 10:59:25.600,1670,2017-02-25 08:24:37.870,631,103
12023,7.0000,1.0000,2019-01-16 10:59:45.020,1675,2018-11-03 13:18:46.990,633,13
12024,7.0000,1.0000,2017-03-27 17:05:59.500,1698,2018-07-29 21:45:35.150,641,3839
12025,7.0000,1.0000,2019-12-06 21:11:16.460,1846,2018-04-28 00:11:53.860,694,102
12026,7.0000,1.0000,2018-03-03 17:36:30.980,1512,2017-05-12 17:09:24.900,573,15095
12027,7.0000,1.0000,2019-01-13 06:51:26.950,1740,2018-05-07 18:57:44.480,656,21224
12028,7.0000,1.0000,2017-03-01 20:24:01.260,1853,2019-02-05 23:41:49.950,696,85168
12029,7.0000,1.0000,2018-11-06 07:26:19.630,1414,2019-06-01 02:04:21.640,538,3544
12030,7.0000,1.0000,2017-09-22 21:17:42.620,1832,2017-11-04 14:29:46.340,689,458
12031,7.0000,1.0000,2018-04-02 06:02:39.260,1701,2019-07-20 08:59:58.730,642,17781
12032,7.0000,1.0000,2017-05-18 10:07:17.960,1708,2018-04-01 06:46:08.970,644,77220
12033,7.0000,1.0000,2019-01-26 05:58:04.400,1817,2019-02-12 03:31:01.640,683,65839
12034,7.0000,1.0000,2019-05-13 20:59:14.270,1838,2019-05-30 08:57:22.590,691,28048
12035,7.0000,1.0000,2017-11-17 12:31:29.730,1751,2017-08-27 19:33:15.230,660,21617
12036,7.0000,1.0000,2017-07-02 12:15:52.720,1751,2017-12-14 19:30:47.560,660,36195
12037,7.0000,1.0000,2018-06-27 11:32:24.980,1521,2018-05-19 01:11:19.440,576,84167
12038,7.0000,1.0000,2019-12-04 19:02:56.520,1764,2017-08-14 06:58:36.360,664,63094
12039,7.0000,1.0000,2018-11-18 01:59:14.880,1700,2017-11-22 17:07:19.460,641,104343
12040,7.0000,1.0000,2017-09-14 14:22:57.370,1705,2017-03-03 05:35:06.390,643,42035
12041,7.0000,1.0000,2019-05-20 06:54:39.140,1740,2017-03-03 21:29:49.850,656,3625
12042,7.0000,1.0000,2017-06-25 04:12:58.900,1733,2017-06-27 07:34:23.350,653,102745
12043,7.0000,1.0000,2018-04-06 00:29:29.190,1833,2019-05-27 21:09:03.170,689,52919
12044,7.0000,1.0000,2019-09-27 05:21:48.270,1788,2017-04-04 16:06:51.230,673,7843
12045,7.0000,1.0000,2018-09-25 17:24:07.780,1511,2017-07-27 08:02:28.090,572,126827
12046,7.0000,1.0000,2018-11-13 05:42:51.510,1835,2018-06-26 21:00:21.650,690,1596
12047,7.0000,1.0000,2018-10-27 20:22:17.900,1766,2017-01-21 05:42:35.130,665,20137
12048,7.0000,1.0000,2019-06-13 20:00:09.890,1840,2019-08-15 18:31:54.930,692,212
12049,7.0000,1.0000,2017-11-07 11:37:10.160,1499,2017-02-15 08:02:07.620,568,63512
12050,7.0000,1.0000,2019-09-04 03:27:41.010,1852,2019-01-27 15:46:33.930,696,22168
12051,7.0000,1.0000,2019-08-22 20:00:30.680,1824,2018-07-17 03:45:18.530,686,7555
12052,7.0000,1.0000,2018-09-02 01:48:20.710,1792,2017-03-16 19:56:13.240,674,66758
12053,7.0000,1.0000,2018-09-22 22:43:50.780,1837,2017-11-11 04:39:54.070,690,78990
12054,7.0000,1.0000,2019-07-14 16:02:29.000,1831,2017-03-06 07:41:30.130,688,52561
12055,7.0000,1.0000,2017-02-07 03:34:58.840,1784,2017-05-31 01:27:45.310,671,85196
12056,7.0000,1.0000,2017-09-25 21:56:03.170,1796,2018-06-15 04:17:10.930,676,19473
12057,7.0000,1.0000,2017-06-18 13:18:10.650,1787,2018-05-29 00:01:15.860,672,126085
12058,7.0000,1.0000,2019-10-13 17:50:45.270,1394,2019-07-01 08:05:30.680,530,130026
12059,7.0000,1.0000,2019-01-23 13:45:33.150,1483,2018-01-12 01:14:11.860,562,105747
12060,7.0000,1.0000,2017-02-26 13:48:26.990,1809,2019-03-24 01:58:36.390,681,347
12061,7.0000,1.0000,2018-06-12 06:48:15.800,1878,2017-07-20 20:07:05.970,705,37546
12062,7.0000,1.0000,2017-11-05 00:39:11.820,1721,2019-01-26 05:33:12.400,649,43033
12063,7.0000,1.0000,2018-08-27 14:40:52.330,1860,2018-08-17 04:13:04.170,699,35894
12064,7.0000,1.0000,2018-04-10 02:35:31.630,1548,2017-02-10 23:22:09.930,586,36715
12065,7.0000,1.0000,2018-07-23 16:38:33.550,1731,2019-07-09 05:55:32.710,653,18745
12066,7.0000,1.0000,2018-09-22 21:45:09.050,1541,2017-03-18 05:43:05.440,584,4590
12067,7.0000,1.0000,2017-12-07 05:29:23.770,1842,2017-01-28 11:05:38.040,692,35599
12068,7.0000,1.0000,2018-08-28 03:43:14.800,1859,2017-08-23 10:02:12.950,699,8608
12069,7.0000,1.0000,2017-07-05 16:14:55.720,1303,2017-08-25 02:21:13.270,497,42136
12070,7.0000,1.0000,2017-03-06 02:45:49.750,1586,2017-03-04 09:42:00.770,600,85815
12071,7.0000,1.0000,2018-05-20 19:30:16.690,1788,2018-12-03 19:05:12.610,673,21169
12072,7.0000,1.0000,2019-07-02 09:36:23.960,1768,2018-02-07 17:02:28.790,666,7515
12073,7.0000,1.0000,2019-05-29 02:08:55.250,1629,2018-06-17 00:44:40.950,616,53492
12074,7.0000,1.0000,2017-10-29 17:50:30.720,1878,2019-04-12 18:57:39.870,705,84126
12075,7.0000,1.0000,2018-08-20 13:28:50.040,1737,2018-05-21 05:01:04.490,655,12079
12076,7.0000,1.0000,2019-01-18 23:08:53.940,1623,2019-02-06 08:42:55.860,614,42138
12077,7.0000,1.0000,2017-12-27 10:29:56.400,1821,2019-05-11 09:10:39.970,685,11188
12078,7.0000,1.0000,2019-04-13 05:37:56.760,1848,2019-08-22 11:46:44.440,695,1350
12079,7.0000,1.0000,2018-06-23 23:41:51.720,1634,2017-06-26 12:58:23.070,618,11879
12080,7.0000,1.0000,2018-02-02 15:28:24.940,1833,2018-11-16 14:55:58.140,689,36758
12081,7.0000,1.0000,2019-04-28 21:14:13.090,1789,2018-10-11 13:36:33.700,673,101824
12082,7.0000,1.0000,2019-07-24 10:51:17.060,1711,2017-02-27 15:04:40.920,645,77382
12083,7.0000,1.0000,2019-04-16 08:46:51.100,1850,2017-01-05 05:14:14.170,695,22350
12084,7.0000,1.0000,2019-02-24 03:58:38.630,1870,2017-11-07 08:55:26.420,702,106429
12085,7.0000,1.0000,2018-01-23 01:17:11.940,1683,2017-03-19 12:05:06.120,635,84289
12086,7.0000,1.0000,2019-07-23 04:14:18.550,1562,2017-08-07 00:19:15.820,591,84887
12087,7.0000,1.0000,2018-08-17 11:23:27.190,1649,2019-01-19 00:31:23.890,623,78413
12088,7.0000,1.0000,2019-07-06 13:55:35.400,1812,2017-08-06 01:10:38.140,681,126347
12089,7.0000,1.0000,2019-04-15 17:24:15.420,1802,2018-01-21 21:19:05.660,678,53838
12090,7.0000,1.0000,2017-03-03 14:35:26.560,1875,2019-06-19 22:54:03.530,704,102307
12091,7.0000,1.0000,2017-01-23 22:57:42.060,1723,2017-07-21 09:38:18.590,650,726
12092,7.0000,1.0000,2018-09-05 17:41:39.710,1767,2019-04-25 10:53:13.340,665,128804
12093,7.0000,1.0000,2017-11-21 05:17:23.370,1662,2017-09-20 00:04:44.480,628,15293
12094,7.0000,1.0000,2018-10-01 12:10:47.890,1822,2017-09-25 05:35:35.880,685,28021
12095,7.0000,1.0000,2019-03-27 07:34:41.580,1742,2017-06-13 18:34:02.960,656,105224
12096,7.0000,1.0000,2018-07-25 06:15:27.310,1761,2018-03-29 15:55:49.250,663,101678
12097,7.0000,1.0000,2018-10-20 13:32:06.570,1306,2017-06-24 03:42:16.730,498,35574
12098,7.0000,1.0000,2019-12-18 21:53:57.570,1703,2019-01-11 13:59:14.500,643,3921
12099,7.0000,1.0000,2018-03-16 12:43:14.710,1807,2017-10-07 07:53:47.040,680,7460
12100,7.0000,1.0000,2017-01-12 19:38:58.730,1694,2017-06-07 02:25:36.620,639,66306
12101,7.0000,1.0000,2017-12-17 00:13:27.740,1638,2017-02-17 07:42:54.040,619,53150
12102,7.0000,1.0000,2017-03-11 16:39:03.100,1656,2018-06-22 13:56:48.890,626,3652
12103,7.0000,1.0000,2018-12-19 03:45:14.170,1867,2017-10-28 21:05:07.440,701,63461
12104,7.0000,1.0000,2017-09-13 08:51:20.410,1787,2018-09-03 10:14:06.520,672,127085
12105,7.0000,1.0000,2018-04-26 07:57:24.320,1782,2017-01-02 23:31:32.840,670,129846
12106,7.0000,1.0000,2017-03-02 10:24:06.710,1796,2018-04-26 17:54:59.860,676,14700
12107,7.0000,1.0000,2019-03-28 23:39:25.470,1862,2018-01-06 17:57:16.530,700,25
12108,7.0000,1.0000,2017-12-04 04:53:20.050,1856,2018-09-04 19:07:14.450,697,106041
12109,7.0000,1.0000,2017-12-04 02:33:38.950,1857,2018-02-25 10:29:49.800,698,18532
12110,7.0000,1.0000,2018-01-11 04:26:04.900,1880,2018-04-14 12:56:31.460,706,28910
12111,7.0000,1.0000,2019-09-21 11:26:06.770,1844,2018-02-14 12:10:24.010,693,15714
12112,7.0000,1.0000,2018-02-27 07:40:13.900,1776,2017-08-05 08:56:33.910,668,126810
12113,7.0000,1.0000,2018-05-01 18:08:53.540,1727,2017-10-16 07:22:26.540,651,53349
12114,7.0000,1.0000,2017-12-30 22:17:08.210,1837,2019-04-17 07:56:16.180,690,129596
12115,7.0000,1.0000,2017-10-22 16:34:13.910,1791,2019-04-02 04:22:04.130,674,38236
12116,7.0000,1.0000,2018-11-10 19:56:58.740,1872,2018-08-14 19:57:01.010,703,63310
12117,7.0000,1.0000,2018-07-13 15:52:20.720,1881,2019-08-14 20:20:05.800,706,109777
12118,7.0000,1.0000,2019-06-25 10:42:13.710,1759,2018-12-02 16:31:38.960,663,10912
12119,7.0000,1.0000,2017-03-28 01:18:19.680,1564,2018-02-09 12:54:12.160,592,52779
12120,7.0000,1.0000,2018-12-23 12:24:15.010,1365,2017-12-27 18:05:29.420,520,14016
12121,7.0000,1.0000,2017-02-15 10:21:41.860,1712,2019-07-04 19:21:02.600,646,21159
12122,7.0000,1.0000,2018-05-25 15:33:48.370,1396,2017-04-12 08:51:51.230,531,42328
12123,7.0000,1.0000,2019-05-06 10:18:59.390,1868,2018-08-27 04:26:54.510,702,1429
12124,7.0000,1.0000,2017-05-14 01:39:29.150,1785,2018-06-23 20:21:58.720,672,29837
12125,7.0000,1.0000,2017-02-20 03:48:07.690,1673,2019-06-08 22:42:29.500,632,10719
12126,7.0000,1.0000,2019-09-06 01:48:36.980,1358,2019-04-21 06:03:00.210,517,126160
12127,7.0000,1.0000,2018-08-21 04:19:00.590,1616,2018-01-16 19:01:06.620,611,102712
12128,7.0000,1.0000,2017-09-06 13:58:07.350,1730,2018-03-16 07:02:06.390,652,103008
12129,7.0000,1.0000,2018-07-27 10:15:49.150,1848,2018-09-02 00:31:45.620,694,105102
12130,7.0000,1.0000,2017-02-05 07:13:22.730,1779,2018-05-20 08:28:24.070,670,1846
12131,7.0000,1.0000,2017-04-10 09:36:47.370,1819,2019-05-21 11:34:17.020,684,28140
12132,7.0000,1.0000,2017-12-31 12:35:58.840,1794,2017-07-07 09:08:29.920,675,35113
12133,7.0000,1.0000,2018-02-06 16:54:42.040,1583,2019-01-19 02:30:36.990,599,102159
12134,7.0000,1.0000,2018-06-21 04:02:52.990,1837,2017-08-16 00:29:16.280,690,64596
12135,7.0000,1.0000,2017-02-26 15:14:57.190,1732,2019-06-26 06:28:58.200,653,63073
12136,7.0000,1.0000,2019-02-27 04:35:09.980,1861,2018-10-18 08:06:16.920,699,85399
12137,7.0000,1.0000,2017-08-15 07:06:02.880,1808,2017-03-03 16:10:05.810,680,42060
12138,7.0000,1.0000,2018-08-12 23:55:30.690,1720,2018-04-24 16:48:51.750,648,127268
12139,7.0000,1.0000,2017-11-09 20:01:14.310,1853,2019-06-14 09:19:22.220,696,106168
12140,7.0000,1.0000,2017-12-02 14:53:05.220,1876,2019-06-25 18:21:40.080,705,7278
12141,7.0000,1.0000,2017-05-06 04:34:53.070,1815,2017-01-31 09:16:48.300,682,105639
12142,7.0000,1.0000,2017-09-23 06:30:07.130,1587,2017-04-25 05:26:19.050,601,12144
12143,7.0000,1.0000,2018-08-12 11:21:56.440,1732,2019-08-05 21:35:30.270,653,77101
12144,7.0000,1.0000,2018-04-14 12:58:10.520,1626,2017-09-02 11:05:32.920,615,21513
12145,7.0000,1.0000,2017-06-04 03:09:19.790,1612,2017-08-28 11:27:17.370,610,19263
12146,7.0000,1.0000,2018-11-18 15:17:28.170,1766,2017-11-28 12:15:29.590,665,21804
12147,7.0000,1.0000,2017-05-16 23:32:46.170,1547,2018-07-17 19:53:39.930,586,21423
12148,7.0000,1.0000,2019-11-13 07:00:15.160,1867,2018-07-14 16:55:07.360,701,103674
12149,7.0000,1.0000,2017-12-19 19:36:33.970,1562,2017-05-20 19:57:21.690,591,77968
12150,7.0000,1.0000,2017-05-26 11:37:42.830,1018,2017-11-13 21:02:09.010,390,76839
12151,7.0000,1.0000,2017-01-21 14:23:06.590,1661,2017-02-12 01:07:38.810,627,126521
12152,7.0000,1.0000,2019-04-19 02:49:52.870,1821,2018-10-09 12:18:32.830,685,3633
12153,7.0000,1.0000,2019-10-02 20:35:37.880,1889,2018-08-06 09:27:54.230,709,63771
12154,7.0000,1.0000,2019-03-16 00:18:59.710,1839,2019-08-12 09:57:38.870,691,77165
12155,7.0000,1.0000,2019-11-19 09:17:16.880,1692,2018-09-18 15:46:10.740,638,128238
12156,7.0000,1.0000,2019-07-16 08:39:39.380,1718,2018-11-11 17:40:16.910,648,21268
12157,7.0000,1.0000,2017-10-28 06:20:03.710,1789,2018-05-28 22:24:15.900,673,77548
12158,7.0000,1.0000,2018-08-17 02:05:45.020,1599,2018-05-04 12:40:27.950,605,85000
12159,7.0000,1.0000,2017-08-03 05:03:12.720,1824,2018-07-24 09:11:54.760,686,17121
12160,7.0000,1.0000,2018-08-12 06:08:47.340,1650,2019-06-24 03:31:48.270,624,7088
12161,7.0000,1.0000,2018-07-04 06:05:06.130,1866,2018-11-23 10:21:39.080,701,21461
12162,7.0000,1.0000,2018-08-01 09:41:18.110,1841,2017-01-31 08:06:20.840,692,3961
12163,7.0000,1.0000,2019-05-01 18:37:30.910,1699,2019-07-24 07:19:07.590,641,77081
12164,7.0000,1.0000,2017-11-07 19:20:16.220,1717,2017-09-28 12:54:47.870,647,128917
12165,7.0000,1.0000,2017-10-12 18:49:17.530,1825,2019-04-06 15:20:16.000,686,63147
12166,7.0000,1.0000,2018-09-30 22:50:07.920,1628,2017-01-27 01:58:12.600,616,145
12167,7.0000,1.0000,2017-01-30 14:45:31.850,1889,2017-12-07 05:49:40.930,709,42771
12168,7.0000,1.0000,2019-11-02 14:06:00.560,1852,2017-01-08 02:34:42.890,696,6913
12169,7.0000,1.0000,2017-11-13 07:02:11.020,1589,2018-04-13 09:10:56.630,602,14053
12170,7.0000,1.0000,2018-08-17 11:59:03.930,1845,2019-01-11 20:11:22.340,693,107822
12171,7.0000,1.0000,2018-04-07 12:50:55.850,1772,2017-11-11 12:35:40.850,667,54272
12172,7.0000,1.0000,2019-11-22 15:56:50.030,1879,2017-07-25 18:08:16.230,705,105126
12173,7.0000,1.0000,2018-08-25 14:40:59.400,1881,2017-08-29 12:22:05.980,706,53062
12174,7.0000,1.0000,2019-04-17 10:25:14.460,1895,2018-12-09 10:13:38.910,711,102055
12175,7.0000,1.0000,2018-08-29 07:49:21.930,1823,2017-01-02 14:01:08.060,685,80225
12176,7.0000,1.0000,2019-05-17 03:51:34.730,1890,2017-10-30 08:25:48.600,709,105771
12177,7.0000,1.0000,2019-10-05 04:11:51.940,1736,2017-09-03 10:35:15.820,654,84191
12178,7.0000,1.0000,2018-01-31 21:20:48.860,1859,2018-06-30 07:11:55.020,699,14894
12179,7.0000,1.0000,2019-12-01 22:30:09.370,1500,2018-01-28 02:24:59.440,568,128512
12180,7.0000,1.0000,2018-03-26 12:30:39.520,1818,2019-06-16 18:28:03.850,684,7140
12181,7.0000,1.0000,2019-05-02 02:15:50.810,1830,2019-07-14 13:45:43.950,688,36438
12182,7.0000,1.0000,2018-09-29 21:18:45.440,1894,2018-08-06 15:45:57.600,711,15538
12183,7.0000,1.0000,2019-09-09 18:21:33.390,1385,2017-10-06 09:54:11.000,527,13976
12184,7.0000,1.0000,2018-03-12 22:38:06.320,1795,2018-05-30 00:39:54.520,675,127635
12185,7.0000,1.0000,2017-01-24 16:50:16.140,1813,2018-12-04 16:00:17.720,682,21639
12186,7.0000,1.0000,2017-12-14 06:46:54.500,1704,2017-07-04 20:37:03.290,643,10768
12187,7.0000,1.0000,2018-03-22 16:00:20.970,1873,2018-10-26 04:30:26.460,703,126310
12188,7.0000,1.0000,2018-11-15 16:35:42.340,1853,2017-12-02 18:46:18.290,696,53900
12189,7.0000,1.0000,2018-07-24 18:45:36.120,1787,2019-06-30 14:39:22.320,673,4440
12190,7.0000,1.0000,2017-08-05 06:35:17.820,1590,2019-01-21 05:21:48.430,602,57772
12191,7.0000,1.0000,2018-05-11 22:15:06.270,1522,2017-01-26 17:08:42.520,576,127167
12192,7.0000,1.0000,2018-12-21 05:00:17.870,1777,2019-06-20 04:51:55.490,669,42731
12193,7.0000,1.0000,2018-01-19 18:52:17.970,1726,2018-06-29 17:27:04.720,651,22678
12194,7.0000,1.0000,2019-03-22 13:52:26.970,1879,2019-02-16 16:48:29.970,706,3352
12195,7.0000,1.0000,2019-05-23 08:47:59.100,1672,2019-06-14 23:20:10.660,631,127103
12196,7.0000,1.0000,2018-09-26 18:53:34.960,1669,2018-03-19 12:19:10.350,630,101923
12197,7.0000,1.0000,2018-05-16 11:52:36.230,1673,2017-07-27 04:50:46.430,632,1161
12198,7.0000,1.0000,2017-10-14 16:01:40.210,1873,2019-04-02 22:31:51.100,703,128310
12199,7.0000,1.0000,2017-07-12 18:08:52.980,1332,2017-11-03 01:49:39.370,508,8321
12200,7.0000,1.0000,2018-08-26 04:19:11.870,1872,2019-06-28 16:21:34.440,703,103123
12201,7.0000,1.0000,2018-10-29 00:31:56.310,1694,2018-02-10 23:56:57.890,639,102060
12202,7.0000,1.0000,2017-07-06 09:26:45.610,1891,2019-07-02 10:42:00.820,681,63347
12203,7.0000,1.0000,2019-01-09 23:58:04.130,1702,2019-05-25 21:47:18.120,642,84499
12204,7.0000,1.0000,2019-04-26 07:37:30.050,1885,2019-05-22 06:34:50.570,708,21428
12205,7.0000,1.0000,2019-02-09 22:46:46.980,1821,2018-11-12 18:43:39.800,623,107070
12206,7.0000,1.0000,2017-02-20 22:26:16.560,1563,2018-04-17 15:54:57.030,711,18055
12207,7.0000,1.0000,2017-09-03 12:08:53.470,1788,2018-06-09 04:40:52.740,703,42310
12208,7.0000,1.0000,2017-06-27 10:10:23.410,1888,2018-06-22 15:04:02.660,709,12474
12209,7.0000,1.0000,2017-07-27 16:29:37.780,1891,2019-07-30 11:20:18.040,710,36382
12210,7.0000,1.0000,2017-07-15 05:25:42.140,1862,2019-07-01 10:00:49.170,700,11430
12211,7.0000,1.0000,2019-10-03 04:27:47.440,1892,2018-01-03 04:18:56.520,710,63700
12212,7.0000,1.0000,2019-09-18 08:59:14.860,1759,2018-11-12 06:19:36.110,707,101764
12213,7.0000,1.0000,2018-09-07 03:35:35.650,1897,2018-06-15 05:01:04.620,676,28206
12214,7.0000,1.0000,2019-05-01 16:32:33.200,1780,2017-03-05 13:40:22.710,680,35244
12215,7.0000,1.0000,2019-04-04 03:52:56.540,1843,2017-09-22 08:52:44.860,627,36853
12216,7.0000,1.0000,2019-09-26 08:46:20.690,1731,2018-05-16 17:35:32.660,653,7715
12217,7.0000,1.0000,2018-11-13 15:19:44.730,1708,2017-10-16 23:48:16.370,644,64189
12218,7.0000,1.0000,2018-02-28 19:59:24.590,1642,2018-12-01 00:14:26.960,621,11816
12219,7.0000,1.0000,2017-10-24 02:30:00.080,1882,2017-02-26 08:10:58.950,710,105700
12220,7.0000,1.0000,2019-10-21 12:02:23.030,1883,2018-09-17 20:59:49.220,687,77420
12221,7.0000,1.0000,2017-07-21 06:49:46.950,1569,2019-04-20 09:18:35.400,660,17715
12222,7.0000,1.0000,2018-03-08 22:09:49.520,1823,2018-06-19 01:41:10.620,691,35165
12223,7.0000,1.0000,2018-04-20 19:20:24.440,1768,2017-04-12 14:16:10.130,679,126109
12224,7.0000,1.0000,2017-04-20 00:26:53.200,1871,2018-07-24 10:09:22.320,703,19123
12225,7.0000,1.0000,2017-04-17 13:43:57.660,1755,2019-03-01 08:15:56.440,583,52447
12226,7.0000,1.0000,2019-04-09 07:50:37.980,1856,2018-10-31 20:09:09.450,569,127154
12227,7.0000,1.0000,2018-11-12 21:04:32.060,1692,2018-11-24 15:51:00.620,681,3801
12228,7.0000,1.0000,2019-05-28 00:48:32.430,1503,2017-10-03 17:34:03.850,605,3647
12229,7.0000,1.0000,2019-11-17 01:37:15.370,1769,2018-12-14 17:14:33.110,639,108306
12230,7.0000,1.0000,2019-11-24 12:55:46.970,1531,2017-10-13 10:12:53.160,706,11062
12231,7.0000,1.0000,2018-01-10 15:58:58.500,1898,2017-06-17 14:48:26.180,680,18289
12232,7.0000,1.0000,2018-12-31 12:10:11.730,1828,2019-04-02 18:28:59.450,651,14742
12233,7.0000,1.0000,2017-08-01 03:11:55.870,1832,2018-09-16 21:02:16.630,700,105025
12234,7.0000,1.0000,2018-04-17 18:10:57.490,1888,2017-04-03 18:41:20.730,675,105635
12235,7.0000,1.0000,2019-05-20 11:58:43.220,1815,2017-06-14 04:57:32.690,682,126639
12236,7.0000,1.0000,2018-11-05 16:49:05.190,1872,2019-01-06 17:26:57.550,703,78388
12237,7.0000,1.0000,2019-09-11 21:20:41.310,1793,2019-06-20 02:52:34.370,675,21635
12238,7.0000,1.0000,2017-05-26 10:44:03.330,1791,2018-05-11 03:23:13.140,634,108711
12239,7.0000,1.0000,2019-01-22 23:51:19.340,1695,2018-09-01 03:49:40.330,697,1041
12240,7.0000,1.0000,2019-11-25 18:23:59.580,1821,2019-07-19 09:52:18.960,657,84524
12241,7.0000,1.0000,2017-04-21 18:38:01.030,1818,2017-12-21 22:22:37.160,584,101620
12242,7.0000,1.0000,2017-10-05 05:49:57.560,1844,2018-12-09 14:32:17.260,693,23822
12243,7.0000,1.0000,2018-05-01 00:06:04.560,1891,2019-01-12 18:52:05.390,704,63519
12244,7.0000,1.0000,2018-01-19 13:19:53.970,1749,2017-06-21 19:01:54.860,659,55234
12245,7.0000,1.0000,2017-10-25 02:07:30.380,1742,2017-12-29 13:13:54.160,656,126224
12246,7.0000,1.0000,2018-08-15 13:15:51.410,1661,2018-10-12 04:42:20.170,685,84708
12247,7.0000,1.0000,2017-04-25 01:24:42.210,1366,2019-08-09 05:32:30.140,708,42428
12248,7.0000,1.0000,2018-09-12 02:19:44.780,1858,2019-02-12 11:46:23.950,680,21060
12249,7.0000,1.0000,2019-12-10 09:59:30.440,1738,2017-07-01 20:12:50.950,704,84519
12250,7.0000,1.0000,2019-08-19 00:01:38.420,1792,2018-01-08 20:10:26.350,667,18742
12251,7.0000,1.0000,2019-11-05 03:33:50.230,1793,2018-08-20 23:27:13.670,671,78133
12252,7.0000,1.0000,2017-03-27 15:53:11.640,1840,2018-09-01 21:13:26.800,692,84212
12253,7.0000,1.0000,2019-12-13 13:31:40.130,1706,2017-03-28 07:14:24.840,643,126035
12254,7.0000,1.0000,2017-09-13 06:06:29.960,1808,2017-09-05 14:16:15.230,638,78050
12255,7.0000,1.0000,2018-02-14 21:29:24.920,1876,2019-04-04 08:54:59.260,623,130070
12256,7.0000,1.0000,2017-09-01 02:22:06.790,1838,2018-05-15 22:54:33.830,691,17980
12257,7.0000,1.0000,2019-03-09 14:06:21.180,1503,2018-02-11 16:27:35.920,713,706
12258,7.0000,1.0000,2018-10-01 23:31:10.930,1854,2017-07-07 14:55:37.340,707,29224
12259,7.0000,1.0000,2019-01-18 17:53:32.380,1528,2019-02-03 19:53:14.770,708,28399
12260,7.0000,1.0000,2019-10-25 14:56:09.010,1712,2017-02-18 05:58:45.480,684,5050
12261,7.0000,1.0000,2018-04-02 01:21:44.500,1237,2018-01-29 18:51:31.530,706,15955
12262,7.0000,1.0000,2018-03-31 11:20:21.040,1659,2019-06-04 13:37:35.640,700,30320
12263,7.0000,1.0000,2017-08-02 08:33:08.050,1335,2019-06-15 14:48:15.440,650,6951
12264,7.0000,1.0000,2017-08-25 03:33:50.810,1652,2017-07-13 12:55:07.820,691,14165
12265,7.0000,1.0000,2019-06-26 13:26:43.640,1791,2017-03-16 20:43:19.170,642,15770
12266,7.0000,1.0000,2017-10-12 16:17:35.710,1428,2017-08-13 00:17:09.020,670,102313
12267,7.0000,1.0000,2019-02-27 05:47:18.980,1876,2018-12-19 22:57:59.750,704,127519
12268,7.0000,1.0000,2017-06-01 09:24:38.160,1571,2018-07-09 17:49:11.590,692,21212
12269,7.0000,1.0000,2019-12-04 04:33:49.990,1353,2019-03-31 16:01:45.770,516,5598
12270,7.0000,1.0000,2017-06-08 11:03:51.340,1854,2019-01-11 04:59:20.500,707,4128
12271,7.0000,1.0000,2017-01-24 11:25:39.380,1737,2018-11-05 00:28:11.580,690,52808
12272,7.0000,1.0000,2018-06-30 04:35:41.400,1636,2017-07-02 21:01:01.690,618,106906
12273,7.0000,1.0000,2019-01-28 20:08:05.260,1818,2018-02-06 15:54:32.610,685,7021
12274,7.0000,1.0000,2017-11-20 08:06:00.500,1869,2018-09-07 13:19:34.470,712,27962
12275,7.0000,1.0000,2019-07-11 17:24:22.000,1894,2019-06-07 10:31:42.510,607,133709
12276,7.0000,1.0000,2019-10-08 00:59:49.400,1849,2019-03-17 05:05:35.320,608,127411
12277,7.0000,1.0000,2019-10-30 22:03:44.970,1695,2017-08-13 03:51:42.190,697,15769
12278,7.0000,1.0000,2017-04-11 06:00:30.460,1564,2019-07-10 00:23:31.230,577,52418
12279,7.0000,1.0000,2019-06-17 22:19:22.820,1762,2019-07-21 22:16:25.660,637,36256
12280,7.0000,1.0000,2018-08-25 00:28:06.250,1696,2018-08-03 13:54:35.800,694,52613
12281,7.0000,1.0000,2018-12-25 06:25:55.760,1530,2018-03-06 11:06:06.590,579,107157
12282,7.0000,1.0000,2017-03-12 18:44:47.270,1572,2019-01-20 12:01:53.900,700,84025
12283,7.0000,1.0000,2019-06-09 14:49:02.000,1737,2018-02-27 15:11:38.210,694,35352
12284,7.0000,1.0000,2017-04-10 01:35:36.950,1877,2018-05-04 02:43:25.050,667,29130
12285,7.0000,1.0000,2017-01-29 09:21:56.730,1608,2017-09-27 14:44:36.830,609,270
12286,7.0000,1.0000,2017-10-26 00:05:46.860,1793,2019-01-16 08:25:39.670,683,23839
